filename,tool_configuration,language,ground-truth
/samples/GN/icu.gn,starcoder2-3b,en,GN
/samples/GN/isolate.gni,starcoder2-3b,if,GN
/samples/GN/BUILD.gn,starcoder2-3b,C++,GN
/samples/GN/internal_rules.gni,starcoder2-3b,java,GN
/samples/GN/filenames/.gn,starcoder2-3b,Python,GN
/samples/GSC/math_shared.gsc,starcoder2-3b,{,GSC
/samples/GSC/array_override_common.gsh,starcoder2-3b,C++,GSC
/samples/GSC/_spiderbot_ride.csc,starcoder2-3b,Python,GSC
/samples/Game Maker Language/characterStepEvent.gml,starcoder2-3b,Originally,Game Maker Language
/samples/Game Maker Language/characterDrawEvent.gml,starcoder2-3b,Detect,Game Maker Language
/samples/Game Maker Language/_piwikSendBasicReq.gml,starcoder2-3b,+,Game Maker Language
/samples/Game Maker Language/draw_menu.gml,starcoder2-3b,Python,Game Maker Language
/samples/Gemfile.lock/filenames/Gemfile.lock,starcoder2-3b,Ruby,Gemfile.lock
/samples/Gemini/instructions.gmi,starcoder2-3b,Python,Gemini
/samples/Genero 4gl/webserv1_api.4gl,starcoder2-3b,Python,Genero 4gl
/samples/Genero 4gl/books1.4gl,starcoder2-3b,--,Genero 4gl
/samples/Genero per/books1.per,starcoder2-3b,Python,Genero per
/samples/Genie/web.gs,starcoder2-3b,indent,Genie
/samples/Genie/IDataLoader.gs,starcoder2-3b,Python,Genie
/samples/Gerber Image/simonShield-F.SilkS.gbr,starcoder2-3b,Detect,Gerber Image
/samples/Gerber Image/simonShield-F.Cu.gbr,starcoder2-3b,Python,Gerber Image
/samples/Gherkin/tables.feature,starcoder2-3b,Python,Gherkin
/samples/Git Attributes/filenames/.gitattributes,starcoder2-3b,C++,Git Attributes
/samples/Git Config/filenames/.gitmodules,starcoder2-3b,submodule,Git Config
/samples/Git Config/filenames/.gitconfig,starcoder2-3b,alias,Git Config
/samples/Git Revision List/filenames/.git-blame-ignore-revs,starcoder2-3b,Python,Git Revision List
/samples/Gleam/websocket.gleam,starcoder2-3b,Elixir,Gleam
/samples/Glimmer JS/class.gjs,starcoder2-3b,JavaScript,Glimmer JS
/samples/Glimmer JS/template-only.gjs,starcoder2-3b,import,Glimmer JS
/samples/Glimmer TS/template-only.gts,starcoder2-3b,Python,Glimmer TS
/samples/Glimmer TS/class.gts,starcoder2-3b,FreestyleUsage,Glimmer TS
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,starcoder2-3b,Python,Glyph Bitmap Distribution Format
/samples/Gnuplot/defense_plotter.plt,starcoder2-3b,Python,Gnuplot
/samples/Go/oapi-codegen.go,starcoder2-3b,Python,Go
/samples/Go/gen-go-linguist-thrift.go,starcoder2-3b,2,Go
/samples/Go Checksums/filenames/go.work.sum,starcoder2-3b,Go,Go Checksums
/samples/Go Module/filenames/go.mod,starcoder2-3b,Go,Go Module
/samples/Go Workspace/filenames/go.work,starcoder2-3b,go,Go Workspace
/samples/Godot Resource/Main.tscn,starcoder2-3b,gd,Godot Resource
/samples/Godot Resource/filenames/project.godot,starcoder2-3b,Python,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,starcoder2-3b,entry,Godot Resource
/samples/Golo/echo-args.golo,starcoder2-3b,Python,Golo
/samples/Golo/async.golo,starcoder2-3b,[,Golo
/samples/Golo/closures.golo,starcoder2-3b,Java,Golo
/samples/Golo/workers.golo,starcoder2-3b,Go,Golo
/samples/Golo/templates-chat-webapp.golo,starcoder2-3b,Detect,Golo
/samples/Gosu/Hello.gsx,starcoder2-3b,Java,Gosu
/samples/Gosu/Hello.gst,starcoder2-3b,for,Gosu
/samples/Gosu/Person.gs,starcoder2-3b,Python,Gosu
/samples/Gosu/Ronin.gs,starcoder2-3b,var,Gosu
/samples/Grace/grace_IDE.grace,starcoder2-3b,collections,Grace
/samples/Grace/ackerman_function.grace,starcoder2-3b,Python,Grace
/samples/Gradle/build.gradle,starcoder2-3b,Java,Gradle
/samples/Gradle Kotlin DSL/build.gradle.kts,starcoder2-3b,Code,Gradle Kotlin DSL
/samples/Grammatical Framework/FoodsHeb.gf,starcoder2-3b,{,Grammatical Framework
/samples/Grammatical Framework/FoodsJpn.gf,starcoder2-3b,Str,Grammatical Framework
/samples/Grammatical Framework/FoodsPor.gf,starcoder2-3b,Gender,Grammatical Framework
/samples/Grammatical Framework/FoodsIce.gf,starcoder2-3b,Detect,Grammatical Framework
/samples/Grammatical Framework/LexFoodsGer.gf,starcoder2-3b,c,Grammatical Framework
/samples/Grammatical Framework/FoodsTur.gf,starcoder2-3b,s,Grammatical Framework
/samples/Grammatical Framework/FoodsTsn.gf,starcoder2-3b,#,Grammatical Framework
/samples/Grammatical Framework/FoodsMlt.gf,starcoder2-3b,Create,Grammatical Framework
/samples/Grammatical Framework/FoodsAfr.gf,starcoder2-3b,Python,Grammatical Framework
/samples/Graph Modeling Language/sample.gml,starcoder2-3b,Python,Graph Modeling Language
/samples/GraphQL/schema-kitchen-sink.graphqls,starcoder2-3b,Python,GraphQL
/samples/Graphviz (DOT)/sample.dot,starcoder2-3b,Python,Graphviz (DOT)
/samples/Graphviz (DOT)/annoying.DOT,starcoder2-3b,C++,Graphviz (DOT)
/samples/Groovy/build.gvy,starcoder2-3b,Java,Groovy
/samples/Groovy/template.gtpl,starcoder2-3b,HTML,Groovy
/samples/Groovy Server Pages/hello-pagedirective.gsp,starcoder2-3b,Python,Groovy Server Pages
/samples/Groovy Server Pages/bar.gsp,starcoder2-3b,ul,Groovy Server Pages
/samples/Groovy Server Pages/hello-resources.gsp,starcoder2-3b,r,Groovy Server Pages
/samples/Groovy Server Pages/hello-var.gsp,starcoder2-3b,html,Groovy Server Pages
/samples/HAProxy/haproxy4.cfg,starcoder2-3b,Python,HAProxy
/samples/HCL/main.workflow,starcoder2-3b,Python,HCL
/samples/HLSL/corridor.fx,starcoder2-3b,C++,HLSL
/samples/HOCON/filenames/.scalafmt.conf,starcoder2-3b,Scala,HOCON
/samples/HOCON/application.hocon,starcoder2-3b,en,HOCON
/samples/HOCON/stream-collector.hocon,starcoder2-3b,Python,HOCON
/samples/HTML/pages.html,starcoder2-3b,a,HTML
/samples/HTML/Crear_logo.hta,starcoder2-3b,SCRIPT,HTML
/samples/HTML/index.html.hl,starcoder2-3b,script,HTML
/samples/HTML/rpanel.inc,starcoder2-3b,Python,HTML
/samples/HTML/tailDel.inc,starcoder2-3b,ul,HTML
/samples/HTML+ECR/greeting.ecr,starcoder2-3b,Python,HTML+ECR
/samples/HTML+EEX/index.html.eex,starcoder2-3b,ul,HTML+EEX
/samples/HTML+EEX/live_component.html.heex,starcoder2-3b,div,HTML+EEX
/samples/HTML+ERB/index.html.erb,starcoder2-3b,Python,HTML+ERB
/samples/HTML+ERB/index.rhtml,starcoder2-3b,languages,HTML+ERB
/samples/HTML+ERB/fishbowl.html.erb.deface,starcoder2-3b,insert,HTML+ERB
/samples/HTML+Razor/Index.cshtml,starcoder2-3b,@{,HTML+Razor
/samples/HTML+Razor/Index.razor,starcoder2-3b,page,HTML+Razor
/samples/HXML/vshaxe.hxml,starcoder2-3b,C++,HXML
/samples/HXML/checkstyle.hxml,starcoder2-3b,Detect,HXML
/samples/Hack/Controller.hh,starcoder2-3b,PHP,Hack
/samples/Hack/StandardPage.hh,starcoder2-3b,this,Hack
/samples/Hack/error.hh,starcoder2-3b,hh,Hack
/samples/Hack/Nav.hh,starcoder2-3b,return,Hack
/samples/Hack/GetAndPostRecipe.hh,starcoder2-3b,ul,Hack
/samples/Haml/hello.haml,starcoder2-3b,l,Haml
/samples/Haml/buttons.html.haml.deface,starcoder2-3b,page,Haml
/samples/Handlebars/each.hbs,starcoder2-3b,ul,Handlebars
/samples/Hare/iter.ha,starcoder2-3b,Python,Hare
/samples/Haskell/Sudoku.hs,starcoder2-3b,Python,Haskell
/samples/HiveQL/mi.q,starcoder2-3b,SQL,HiveQL
/samples/HiveQL/query.hql,starcoder2-3b,Python,HiveQL
/samples/HolyC/GrAsm.HC,starcoder2-3b,C++,HolyC
/samples/Hosts File/filenames/hosts,starcoder2-3b,Python,Hosts File
/samples/Hosts File/filenames/hosts.txt,starcoder2-3b,Detect,Hosts File
/samples/Hy/fibonacci.hy,starcoder2-3b,Python,Hy
/samples/HyPhy/CodonModelCompare.bf,starcoder2-3b,Python,HyPhy
/samples/HyPhy/MolecularClock.bf,starcoder2-3b,if,HyPhy
/samples/HyPhy/AAModelComparison.bf,starcoder2-3b,C++,HyPhy
/samples/IDL/amespahdbidlsuite_spectrum__define.pro,starcoder2-3b,Python,IDL
/samples/IDL/mg_acosh.pro,starcoder2-3b,Detect,IDL
/samples/IGOR Pro/generic.ipf,starcoder2-3b,Python,IGOR Pro
/samples/IGOR Pro/CodeBrowser.ipf,starcoder2-3b,1,IGOR Pro
/samples/IGOR Pro/functions.ipf,starcoder2-3b,C++,IGOR Pro
/samples/INI/openssl.cnf,starcoder2-3b,en,INI
/samples/INI/filenames/.buckconfig,starcoder2-3b,Java,INI
/samples/INI/ms.cfg,starcoder2-3b,Python,INI
/samples/INI/TOVR.dof,starcoder2-3b,Detect,INI
/samples/INI/filenames/.coveragerc,starcoder2-3b,run,INI
/samples/INI/filenames/hosts,starcoder2-3b,dev,INI
/samples/INI/defaults.properties,starcoder2-3b,; -------------------------------------,INI
/samples/Idris/Chars.idr,starcoder2-3b,Python,Idris
/samples/Ignore List/filenames/.stylelintignore,starcoder2-3b,spec,Ignore List
/samples/Ignore List/filenames/.vscodeignore,starcoder2-3b,Python,Ignore List
/samples/Ignore List/Finale.gitignore,starcoder2-3b,*,Ignore List
/samples/Ignore List/filenames/.ignore,starcoder2-3b,git,Ignore List
/samples/Ignore List/filenames/.coffeelintignore,starcoder2-3b,JavaScript,Ignore List
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,starcoder2-3b,C,ImageJ Macro
/samples/ImageJ Macro/simple.ijm,starcoder2-3b,Java,ImageJ Macro
/samples/Imba/main.imba,starcoder2-3b,Python,Imba
/samples/Inform 7/story.ni,starcoder2-3b,Python,Inform 7
/samples/Ink/string_to_list.ink,starcoder2-3b,C++,Ink
/samples/Ink/thread_in_tunnel.ink,starcoder2-3b,Python,Ink
/samples/Inno Setup/expat.iss,starcoder2-3b,VB,Inno Setup
/samples/Inno Setup/Default.isl,starcoder2-3b,1,Inno Setup
/samples/Ioke/hello.ik,starcoder2-3b,Python,Ioke
/samples/Isabelle/HelloWorld.thy,starcoder2-3b,Python,Isabelle
/samples/Isabelle ROOT/filenames/ROOT,starcoder2-3b,Haskell,Isabelle ROOT
/samples/J/stwij.ijs,starcoder2-3b,Python,J
/samples/JAR Manifest/filenames/MANIFEST.MF,starcoder2-3b,Java,JAR Manifest
/samples/JCL/IKJEFT01.jcl,starcoder2-3b,Python,JCL
/samples/JFlex/LexScan.flex,starcoder2-3b,Detect,JFlex
/samples/JFlex/java.jflex,starcoder2-3b,C,JFlex
/samples/JSON/filenames/mcmod.info,starcoder2-3b,[,JSON
/samples/JSON/filenames/flake.lock,starcoder2-3b,nix,JSON
/samples/JSON/block-sync-counter8.ice,starcoder2-3b,py,JSON
/samples/JSON/landing.tact,starcoder2-3b,Python,JSON
/samples/JSON/small.tfstate,starcoder2-3b,{,JSON
/samples/JSON with Comments/vue.code-snippets,starcoder2-3b,HTML,JSON with Comments
/samples/JSON with Comments/AMPL.sublime-build,starcoder2-3b,ampl,JSON with Comments
/samples/JSON with Comments/filenames/.jslintrc,starcoder2-3b,py,JSON with Comments
/samples/JSON with Comments/filenames/devcontainer.json,starcoder2-3b,Go,JSON with Comments
/samples/JSON with Comments/Default.sublime-keymap,starcoder2-3b,C++,JSON with Comments
/samples/JSON with Comments/coc.jsonc,starcoder2-3b,sh,JSON with Comments
/samples/JSON with Comments/JavaDoc Add Line.sublime-macro,starcoder2-3b,[,JSON with Comments
/samples/JSON with Comments/Mariana.sublime-color-scheme,starcoder2-3b,Python,JSON with Comments
/samples/JSON with Comments/plyr.code-workspace,starcoder2-3b,{,JSON with Comments
/samples/JSON5/example.json5,starcoder2-3b,Python,JSON5
/samples/JSONLD/sample.jsonld,starcoder2-3b,{,JSONLD
/samples/JSONiq/query.jq,starcoder2-3b,Python,JSONiq
/samples/JSONiq/detail.jq,starcoder2-3b,Query,JSONiq
/samples/Janet/lazyseqs.janet,starcoder2-3b,Python,Janet
/samples/Jasmin/if2.j,starcoder2-3b,Python,Jasmin
/samples/Jasmin/if4.j,starcoder2-3b,Java,Jasmin
/samples/Java/ProtocolBuffer.java,starcoder2-3b,Generated,Java
/samples/Java/clojure-util.java,starcoder2-3b,Detect,Java
/samples/Java/JFlexLexer.java,starcoder2-3b,while,Java
/samples/Java/FieldGen.jsh,starcoder2-3b,for,Java
/samples/Java/HtmlDomParserContext.java,starcoder2-3b,C++,Java
/samples/Java/clojure-type.java,starcoder2-3b,Python,Java
/samples/Java Properties/libraries.properties,starcoder2-3b,Java,Java Properties
/samples/Java Properties/sounds.properties,starcoder2-3b,Python,Java Properties
/samples/Java Template Engine/baseLayout.jte,starcoder2-3b,[,Java Template Engine
/samples/JavaScript/ccalc-lex.js,starcoder2-3b,py,JavaScript
/samples/JavaScript/bootstrap-modal.js,starcoder2-3b,/* =========================================================,JavaScript
/samples/JavaScript/axios.es,starcoder2-3b,Python,JavaScript
/samples/JavaScript/jquery-1.7.2.js,starcoder2-3b,C++,JavaScript
/samples/JavaScript/itau.gs,starcoder2-3b,getFoldersByName,JavaScript
/samples/JavaScript/jquery-1.6.1.js,starcoder2-3b,"[],",JavaScript
/samples/JavaScript/modernizr.js,starcoder2-3b,{,JavaScript
/samples/JavaScript/intro.js,starcoder2-3b,CoffeeScript,JavaScript
/samples/JavaScript+ERB/create.js.erb,starcoder2-3b,Ruby,JavaScript+ERB
/samples/Jest Snapshot/css.test.tsx.snap,starcoder2-3b,Python,Jest Snapshot
/samples/JetBrains MPS/model.mps,starcoder2-3b,7866978e,JetBrains MPS
/samples/JetBrains MPS/baselanguage.mpl,starcoder2-3b,language,JetBrains MPS
/samples/JetBrains MPS/sandbox.msd,starcoder2-3b,Java,JetBrains MPS
/samples/Jinja/worker.jinja2,starcoder2-3b,ul,Jinja
/samples/Jinja/home.j2,starcoder2-3b,if,Jinja
/samples/Jison/classy.jison,starcoder2-3b,Python,Jison
/samples/Jison/ansic.jison,starcoder2-3b,Detect,Jison
/samples/Jison Lex/classy.jisonlex,starcoder2-3b,Python,Jison Lex
/samples/Jolie/examiner.ol,starcoder2-3b,C++,Jolie
/samples/Jolie/common.iol,starcoder2-3b,Python,Jolie
/samples/Jsonnet/intersection.jsonnet,starcoder2-3b,Python,Jsonnet
/samples/Julia/stockcorr.jl,starcoder2-3b,Python,Julia
/samples/Jupyter Notebook/JupyterNotebook.ipynb,starcoder2-3b,Python,Jupyter Notebook
/samples/Just/filenames/Justfile,starcoder2-3b,C++,Just
/samples/Just/kitchen-sink.just,starcoder2-3b,Python,Just
/samples/KRL/helloworld.krl,starcoder2-3b,Python,KRL
/samples/Kaitai Struct/iso9660.ksy,starcoder2-3b,id,Kaitai Struct
/samples/Kaitai Struct/zip.ksy,starcoder2-3b,C++,Kaitai Struct
/samples/KakouneScript/filenames/kakrc,starcoder2-3b,Python,KakouneScript
/samples/KakouneScript/doc.kak,starcoder2-3b,C++,KakouneScript
/samples/KerboScript/launch.ks,starcoder2-3b,Python,KerboScript
/samples/KerboScript/lib_pid.ks,starcoder2-3b,C,KerboScript
/samples/KiCad Layout/simonShield.kicad_pcb,starcoder2-3b,gerber,KiCad Layout
/samples/KiCad Layout/nrf-bga.kicad_pcb,starcoder2-3b,languages,KiCad Layout
/samples/KiCad Layout/Conn_Poncho_SinBorde.kicad_mod,starcoder2-3b,Detect,KiCad Layout
/samples/KiCad Layout/Resistor_Horizontal_RM7mm.kicad_mod,starcoder2-3b,Python,KiCad Layout
/samples/KiCad Legacy Layout/tc14badge.brd,starcoder2-3b,C++,KiCad Legacy Layout
/samples/KiCad Schematic/buzzer.sch,starcoder2-3b,C,KiCad Schematic
/samples/KiCad Schematic/gedda-junk.sch,starcoder2-3b,Python,KiCad Schematic
/samples/KiCad Schematic/ciaaConector.sch,starcoder2-3b,C++,KiCad Schematic
/samples/KiCad Schematic/buttons.sch,starcoder2-3b,Detect,KiCad Schematic
/samples/Kickstart/sample_end.ks,starcoder2-3b,Python,Kickstart
/samples/Kickstart/mysql.ks,starcoder2-3b,Detect,Kickstart
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,starcoder2-3b,fr,Kickstart
/samples/Kit/demo.kit,starcoder2-3b,languages,Kit
/samples/Kotlin/Foo.kt,starcoder2-3b,Scala,Kotlin
/samples/Kusto/examples_traces.csl,starcoder2-3b,C#,Kusto
/samples/Kusto/application_consent_or_assignment.kql,starcoder2-3b,toscalar,Kusto
/samples/Kusto/kusto-example-queries.csl,starcoder2-3b,Python,Kusto
/samples/LFE/gps1.lfe,starcoder2-3b,Python,LFE
/samples/LFE/object.lfe,starcoder2-3b,Copyright,LFE
/samples/LFE/mnesia_demo.lfe,starcoder2-3b,Erlang,LFE
/samples/LOLCODE/LOLTracer.lol,starcoder2-3b,C++,LOLCODE
/samples/LSL/LSL.lsl,starcoder2-3b,Python,LSL
/samples/LTspice Symbol/random-shapes.asy,starcoder2-3b,Python,LTspice Symbol
/samples/LabVIEW/Work Dispatcher.lvlib,starcoder2-3b,Python,LabVIEW
/samples/LabVIEW/Word Finder.lvproj,starcoder2-3b,XML,LabVIEW
/samples/LabVIEW/Person.lvlib,starcoder2-3b,C++,LabVIEW
/samples/LabVIEW/Malleable VIs - Nested Malleable VIs.lvproj,starcoder2-3b,xml,LabVIEW
/samples/Lark/ebl_atf.lark,starcoder2-3b,Python,Lark
/samples/Lasso/json.lasso,starcoder2-3b,C++,Lasso
/samples/Lasso/knop.las,starcoder2-3b,C,Lasso
/samples/Latte/template.latte,starcoder2-3b,new,Latte
/samples/Latte/layout.latte,starcoder2-3b,{**,Latte
/samples/Lean/binary.lean,starcoder2-3b,Haskell,Lean
/samples/Lean/set.hlean,starcoder2-3b,Category,Lean
/samples/Lean 4/BirthdayProblem.lean,starcoder2-3b,Python,Lean 4
/samples/Less/screen.less,starcoder2-3b,Python,Less
/samples/Lex/filenames/Lexer.x,starcoder2-3b,Python,Lex
/samples/LigoLANG/FA1.2.ligo,starcoder2-3b,Python,LigoLANG
/samples/Limbo/cat.b,starcoder2-3b,Python,Limbo
/samples/Limbo/lock.m,starcoder2-3b,C++,Limbo
/samples/Linker Script/filenames/ld.script,starcoder2-3b,C++,Linker Script
/samples/Linker Script/inject.x,starcoder2-3b,C,Linker Script
/samples/Linux Kernel Module/bcm4334x.mod,starcoder2-3b,C++,Linux Kernel Module
/samples/Linux Kernel Module/mbcache.mod,starcoder2-3b,C,Linux Kernel Module
/samples/Liquid/template.liquid,starcoder2-3b,h3,Liquid
/samples/Liquid/layout.liquid,starcoder2-3b,for,Liquid
/samples/Literate Agda/NatCat.lagda,starcoder2-3b,Detect,Literate Agda
/samples/Literate CoffeeScript/pixi.coffee.md,starcoder2-3b,Python,Literate CoffeeScript
/samples/Literate CoffeeScript/scope.litcoffee,starcoder2-3b,CoffeeScript,Literate CoffeeScript
/samples/LiveCode Script/minifyScript.livecodescript,starcoder2-3b,JavaScript,LiveCode Script
/samples/LiveCode Script/colorToRGB.livecodescript,starcoder2-3b,Python,LiveCode Script
/samples/LiveScript/hello.ls,starcoder2-3b,Python,LiveScript
/samples/Logos/string1.x,starcoder2-3b,Python,Logos
/samples/Logos/NoCarrier.x,starcoder2-3b,C,Logos
/samples/Logos/Tweak.x,starcoder2-3b,English,Logos
/samples/Logos/NCHax.x,starcoder2-3b,C++,Logos
/samples/Logos/example.xm,starcoder2-3b,Objective,Logos
/samples/LookML/example.model.lkml,starcoder2-3b,name,LookML
/samples/LookML/comments.view.lookml,starcoder2-3b,Python,LookML
/samples/LoomScript/HelloWorld.ls,starcoder2-3b,Python,LoomScript
/samples/LoomScript/SyntaxExercise.ls,starcoder2-3b,var,LoomScript
/samples/Lua/filenames/.luacheckrc,starcoder2-3b,Disable,Lua
/samples/Lua/vidya-file-modder.pd_lua,starcoder2-3b,Detect,Lua
/samples/Lua/treegen.p8,starcoder2-3b,Python,Lua
/samples/Luau/EnumList.luau,starcoder2-3b,BelongsTo,Luau
/samples/Luau/Symbol.luau,starcoder2-3b,python,Luau
/samples/Luau/Option.luau,starcoder2-3b,native,Luau
/samples/Luau/Tree.luau,starcoder2-3b,if,Luau
/samples/Luau/ser.luau,starcoder2-3b,optimize,Luau
/samples/M/_zewdAPI.m,starcoder2-3b,zewdAPI,M
/samples/M/fibonacci.m,starcoder2-3b,Python,M
/samples/M/_zewdDemo.m,starcoder2-3b,language,M
/samples/M/WVBRNOT.m,starcoder2-3b,S,M
/samples/M/pcreexamples.m,starcoder2-3b,Detect,M
/samples/M/GMRGPNB0.m,starcoder2-3b,C++,M
/samples/M/pcre.m,starcoder2-3b,C,M
/samples/M4/sendmail.mc,starcoder2-3b,C++,M4
/samples/M4/fibo.m4,starcoder2-3b,C,M4
/samples/M4/htmlgen.m4,starcoder2-3b,Python,M4
/samples/M4Sugar/list.m4,starcoder2-3b,m4,M4Sugar
/samples/M4Sugar/filenames/configure.ac,starcoder2-3b,AC,M4Sugar
/samples/M4Sugar/ax_ruby_devel.m4,starcoder2-3b,Python,M4Sugar
/samples/MATLAB/create_ieee_paper_plots.m,starcoder2-3b,get,MATLAB
/samples/MATLAB/varargin_to_structure.m,starcoder2-3b,Python,MATLAB
/samples/MATLAB/fit_adapt_linear.m,starcoder2-3b,s,MATLAB
/samples/MATLAB/double_gyre.m,starcoder2-3b,C++,MATLAB
/samples/MATLAB/test_rk_par.m,starcoder2-3b,clear,MATLAB
/samples/MAXScript/rolloutCreator.ms,starcoder2-3b,-------------------------------------------------------------------------------,MAXScript
/samples/MAXScript/macro-1.mcr,starcoder2-3b,Python,MAXScript
/samples/MDX/sample.mdx,starcoder2-3b,{,MDX
/samples/MLIR/executor_to_control_dialect.mlir,starcoder2-3b,Python,MLIR
/samples/MQL4/header-sample.mqh,starcoder2-3b,C++,MQL4
/samples/MQL5/indicator-sample.mq5,starcoder2-3b,+,MQL5
/samples/MQL5/script-sample.mq5,starcoder2-3b,C++,MQL5
/samples/MTML/categories_to_columns.mtml,starcoder2-3b,mt,MTML
/samples/MUF/39.m,starcoder2-3b,is,MUF
/samples/MUF/cmd-say.muf,starcoder2-3b,s,MUF
/samples/Macaulay2/FGLM.m2,starcoder2-3b,M2,Macaulay2
/samples/Makefile/makefile,starcoder2-3b,Python,Makefile
/samples/Makefile/filenames/Makefile.inc,starcoder2-3b,C++,Makefile
/samples/Makefile/file-icons.make,starcoder2-3b,C,Makefile
/samples/Makefile/filenames/Makefile.frag,starcoder2-3b,PHP,Makefile
/samples/Markdown/ronn.1.ronn,starcoder2-3b,ronn,Markdown
/samples/Markdown/sway.5.scd,starcoder2-3b,sway,Markdown
/samples/Markdown/livebook.livemd,starcoder2-3b,Elixir,Markdown
/samples/Markdown/tender.md,starcoder2-3b,Python,Markdown
/samples/Markdown/csharp6.workbook,starcoder2-3b,get,Markdown
/samples/Markdown/README.mdown,starcoder2-3b,C,Markdown
/samples/Markdown/bunyan.1.ronn,starcoder2-3b,Detect,Markdown
/samples/Marko/rgb-sliders.marko,starcoder2-3b,Python,Marko
/samples/Marko/counter.marko,starcoder2-3b,JavaScript,Marko
/samples/Mask/view.mask,starcoder2-3b,Python,Mask
/samples/Mathematica/Problem12.m,starcoder2-3b,Detect,Mathematica
/samples/Mathematica/PacletInfo.m,starcoder2-3b,Languages,Mathematica
/samples/Mathematica/MiscCalculations2.nb,starcoder2-3b,English,Mathematica
/samples/Mathematica/TestString.mt,starcoder2-3b,Python,Mathematica
/samples/Maven POM/filenames/pom.xml,starcoder2-3b,xml,Maven POM
/samples/Max/Hello.mxt,starcoder2-3b,Python,Max
/samples/Mercury/options.m,starcoder2-3b,C,Mercury
/samples/Mercury/code_info.m,starcoder2-3b,c,Mercury
/samples/Mercury/rot13_concise.m,starcoder2-3b,Python,Mercury
/samples/Mercury/polymorphism.m,starcoder2-3b,C++,Mercury
/samples/Mercury/store.m,starcoder2-3b,Detect,Mercury
/samples/Mermaid/gitgraph.mmd,starcoder2-3b,"""""""",Mermaid
/samples/Mermaid/er-diagram.mmd,starcoder2-3b,Python,Mermaid
/samples/Meson/filenames/meson.build,starcoder2-3b,C,Meson
/samples/Meson/filenames/meson_options.txt,starcoder2-3b,Python,Meson
/samples/Metal/ITMVisualisationEngine.metal,starcoder2-3b,C++,Metal
/samples/Microsoft Developer Studio Project/freeglut.dsp,starcoder2-3b,0x409,Microsoft Developer Studio Project
/samples/Microsoft Visual Studio Solution/Radiant.sln,starcoder2-3b,VB,Microsoft Visual Studio Solution
/samples/MiniYAML/chrome.yaml,starcoder2-3b,Image,MiniYAML
/samples/MiniYAML/mod.yaml,starcoder2-3b,English,MiniYAML
/samples/MiniYAML/cursor.yaml,starcoder2-3b,Python,MiniYAML
/samples/Mint/ApplicationStore.mint,starcoder2-3b,C++,Mint
/samples/Mint/InlineJS.mint,starcoder2-3b,Python,Mint
/samples/Modelica/SecondOrderSystem.mo,starcoder2-3b,Python,Modelica
/samples/Modula-2/HuffChan.mod,starcoder2-3b,Python,Modula-2
/samples/Modula-3/RdClass.i3,starcoder2-3b,ARRAY,Modula-3
/samples/Modula-3/Rd.i3,starcoder2-3b,Python,Modula-3
/samples/Modula-3/DiGraph.mg,starcoder2-3b,Languages,Modula-3
/samples/Modula-3/Rd.m3,starcoder2-3b,Rd,Modula-3
/samples/Modula-3/DiGraph.ig,starcoder2-3b,C++,Modula-3
/samples/Module Management System/xv_makefile.mms,starcoder2-3b,C++,Module Management System
/samples/Module Management System/openvms.mmk,starcoder2-3b,if,Module Management System
/samples/Module Management System/descrip.mms,starcoder2-3b,#,Module Management System
/samples/Mojo/Matmul.mojo,starcoder2-3b,Python,Mojo
/samples/Monkey/example.monkey2,starcoder2-3b,Python,Monkey
/samples/Monkey/sorting.monkey2,starcoder2-3b,C++,Monkey
/samples/Monkey/gui.monkey2,starcoder2-3b,List,Monkey
/samples/Monkey C/VesselModel.mc,starcoder2-3b,Python,Monkey C
/samples/Moocode/toy.moo,starcoder2-3b,Python,Moocode
/samples/MoonBit/rbtree.mbt,starcoder2-3b,C++,MoonBit
/samples/MoonBit/deriv.mbt,starcoder2-3b,Python,MoonBit
/samples/MoonScript/transform.moon,starcoder2-3b,Lua,MoonScript
/samples/Motoko/erc20.mo,starcoder2-3b,Languages,Motoko
/samples/Motoko/queue.mo,starcoder2-3b,C++,Motoko
/samples/Motorola 68K Assembly/lz4.X68,starcoder2-3b,C++,Motorola 68K Assembly
/samples/Motorola 68K Assembly/cpu.s,starcoder2-3b,68010,Motorola 68K Assembly
/samples/Motorola 68K Assembly/rom_testbench.asm,starcoder2-3b,Python,Motorola 68K Assembly
/samples/Motorola 68K Assembly/system.s,starcoder2-3b,Created,Motorola 68K Assembly
/samples/Move/Main.move,starcoder2-3b,Solidity,Move
/samples/Move/Vector.move,starcoder2-3b,Python,Move
/samples/Muse/manual.muse,starcoder2-3b,C,Muse
/samples/Muse/usage.muse,starcoder2-3b,Python,Muse
/samples/Mustache/showallusers.mustache,starcoder2-3b,div,Mustache
/samples/Mustache/csvrow.mustache,starcoder2-3b,language,Mustache
/samples/NASL/packeteer_web_login.nasl,starcoder2-3b,C,NASL
/samples/NASL/cmsimple_guestbook_xss.nasl,starcoder2-3b,PHP,NASL
/samples/NASL/nmap.nasl,starcoder2-3b,English,NASL
/samples/NASL/data_mail_xss.nasl,starcoder2-3b,Perl,NASL
/samples/NASL/smtp_func.inc,starcoder2-3b,{,NASL
