filename,tool_configuration,language,ground-truth
/samples/Haml/hello.haml,gpt-4o-beg2000,The,Haml
/samples/Handlebars/basic.handlebars,gpt-4o-end2000,HTML,Handlebars
/samples/Hare/iter.ha,gpt-4o-end2000,Zig,Hare
/samples/HiveQL/query.hql,gpt-4o-end2000,SQL,HiveQL
/samples/HolyC/OnceDemo.HC,gpt-4o-mid2000,Rexx,HolyC
/samples/HolyC/RandDemo.HC,gpt-4o-end2000,C,HolyC
/samples/HolyC/RandDemo.HC,gpt-4o-beg2000,Custom,HolyC
/samples/HolyC/Prompt.HC,gpt-4o-end2000,Seed7,HolyC
/samples/HolyC/GrAsm.HC,gpt-4o-end2000,Assembly,HolyC
/samples/HolyC/OnceDemo.HC,gpt-4o-end2000,REXX,HolyC
/samples/HolyC/Spy.HC,gpt-4o-end2000,C++,HolyC
/samples/Hosts File/filenames/hosts,gpt-4o-end2000,The,Hosts File
/samples/Hosts File/filenames/hosts,gpt-4o-beg2000,None,Hosts File
/samples/HyPhy/MatrixIndexing.bf,gpt-4o-beg2000,J,HyPhy
/samples/HyPhy/MatrixIndexing.bf,gpt-4o-mid2000,The,HyPhy
/samples/HyPhy/CodonModelCompare.bf,gpt-4o-mid2000,Pascal,HyPhy
/samples/HyPhy/CodonModelCompare.bf,gpt-4o-end2000,C,HyPhy
/samples/HyPhy/MatrixIndexing.bf,gpt-4o-end2000,Random,HyPhy
/samples/IGOR Pro/generic.ipf,gpt-4o-end2000,Igor,IGOR Pro
/samples/INI/filenames/.coveragerc,gpt-4o-end2000,TOML,INI
/samples/INI/filenames/buildozer.spec,gpt-4o-end2000,Buildozer,INI
/samples/INI/defaults.properties,gpt-4o-end2000,PHP,INI
/samples/INI/spyder_website.lektorproject,gpt-4o-end2000,Python,INI
/samples/INI/filenames/.buckconfig,gpt-4o-mid2000,Gradle,INI
/samples/INI/ms.cfg,gpt-4o-mid2000,None,INI
/samples/INI/openssl.cnf,gpt-4o-mid2000,OpenSSL,INI
/samples/INI/MouseKeyboard.pro,gpt-4o-mid2000,Configuration,INI
/samples/INI/MouseKeyboard.pro,gpt-4o-end2000,KiCad,INI
/samples/INI/filenames/hosts,gpt-4o-end2000,Ansible,INI
/samples/INI/openssl.cnf,gpt-4o-end2000,The,INI
/samples/INI/TOVR.dof,gpt-4o-end2000,Delphi,INI
/samples/Ignore List/filenames/.stylelintignore,gpt-4o-mid2000,SCSS,Ignore List
/samples/Ignore List/filenames/.vercelignore,gpt-4o-mid2000,Shell,Ignore List
/samples/Ignore List/Finale.gitignore,gpt-4o-end2000,Gitignore,Ignore List
/samples/Ignore List/filenames/.stylelintignore,gpt-4o-end2000,None,Ignore List
/samples/Ignore List/filenames/.easignore,gpt-4o-end2000,The,Ignore List
/samples/Ignore List/filenames/.eleventyignore,gpt-4o-end2000,Git,Ignore List
/samples/Ignore List/filenames/.gitignore,gpt-4o-end2000,gitignore,Ignore List
/samples/Ignore List/filenames/gitignore_global,gpt-4o-end2000,Scala,Ignore List
/samples/Ignore List/filenames/.dockerignore,gpt-4o-end2000,Ruby,Ignore List
/samples/Ignore List/filenames/.vercelignore,gpt-4o-end2000,JavaScript,Ignore List
/samples/Ignore List/filenames/.cvsignore,gpt-4o-mid2000,Makefile,Ignore List
/samples/Ignore List/filenames/gitignore-global,gpt-4o-end2000,Python,Ignore List
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,gpt-4o-end2000,ImageJ,ImageJ Macro
/samples/Imba/main.imba,gpt-4o-end2000,The,Imba
/samples/Imba/main.imba,gpt-4o-mid2000,LiveScript,Imba
/samples/Inform 7/Trivial Extension.i7x,gpt-4o-end2000,Inform,Inform 7
/samples/Ink/print_number.ink,gpt-4o-end2000,Pseudocode,Ink
/samples/Inno Setup/Default.isl,gpt-4o-end2000,Inno,Inno Setup
/samples/Isabelle ROOT/filenames/ROOT,gpt-4o-end2000,Isabelle,Isabelle ROOT
/samples/JAR Manifest/filenames/MANIFEST.MF,gpt-4o-mid2000,Manifest,JAR Manifest
/samples/JAR Manifest/filenames/MANIFEST.MF,gpt-4o-end2000,Java,JAR Manifest
/samples/JFlex/java.jflex,gpt-4o-end2000,Java,JFlex
/samples/JSON/filenames/.tern-project,gpt-4o-end2000,JavaScript,JSON
/samples/JSON/small.tfstate,gpt-4o-end2000,Terraform,JSON
/samples/JSON/filenames/composer.lock,gpt-4o-mid2000,PHP,JSON
/samples/JSON/geo.geojson,gpt-4o-end2000,The,JSON
/samples/JSON/filenames/flake.lock,gpt-4o-mid2000,Nix,JSON
/samples/JSON/VCT.yy,gpt-4o-mid2000,GameMaker,JSON
/samples/JSON/terraform.tfstate.backup,gpt-4o-end2000,HCL,JSON
/samples/JSON/filenames/flake.lock,gpt-4o-end2000,Rust,JSON
/samples/JSON/filenames/Pipfile.lock,gpt-4o-end2000,Python,JSON
/samples/JSON/http_response.avsc,gpt-4o-beg2000,Avro,JSON
/samples/JSON/filenames/deno.lock,gpt-4o-end2000,TypeScript,JSON
/samples/JSON with Comments/coc.jsonc,gpt-4o-end2000,The,JSON with Comments
/samples/JSON with Comments/Dart.sublime-commands,gpt-4o-mid2000,Dart,JSON with Comments
/samples/JSON with Comments/RunBuild.sublime-macro,gpt-4o-end2000,Haxe,JSON with Comments
/samples/JSON with Comments/vue.code-snippets,gpt-4o-end2000,TypeScript,JSON with Comments
/samples/JSON with Comments/jade.sublime-completions,gpt-4o-end2000,JavaScript,JSON with Comments
/samples/JSON with Comments/Default (Linux).sublime-mousemap,gpt-4o-end2000,JSON,JSON with Comments
/samples/JSON with Comments/plyr.code-workspace,gpt-4o-end2000,CSS,JSON with Comments
/samples/JSON5/example.json5,gpt-4o-end2000,JavaScript,JSON5
/samples/JSONLD/sample.jsonld,gpt-4o-end2000,JSON,JSONLD
/samples/JSONiq/query.jq,gpt-4o-end2000,XQuery,JSONiq
/samples/Janet/tarray.janet,gpt-4o-end2000,Clojure,Janet
/samples/Jasmin/if2.j,gpt-4o-end2000,Java,Jasmin
/samples/Java Properties/sounds.properties,gpt-4o-mid2000,Makefile,Java Properties
/samples/Java Properties/sounds.properties,gpt-4o-end2000,Java,Java Properties
/samples/Java Properties/libraries.properties,gpt-4o-mid2000,None,Java Properties
/samples/Java Template Engine/baseLayout.jte,gpt-4o-end2000,Scala,Java Template Engine
/samples/Java Template Engine/baseLayout.jte,gpt-4o-mid2000,HTML,Java Template Engine
/samples/JavaScript/merge.js,gpt-4o-end2000,AppleScript,JavaScript
/samples/JavaScript/intro.js,gpt-4o-end2000,CoffeeScript,JavaScript
/samples/JavaScript+ERB/create.js.erb,gpt-4o-end2000,Ruby,JavaScript+ERB
/samples/Jest Snapshot/css.test.tsx.snap,gpt-4o-mid2000,JavaScript,Jest Snapshot
/samples/Jest Snapshot/css.test.tsx.snap,gpt-4o-end2000,SVG,Jest Snapshot
/samples/JetBrains MPS/sandbox.msd,gpt-4o-end2000,XML,JetBrains MPS
/samples/JetBrains MPS/model.mps,gpt-4o-end2000,JetBrains,JetBrains MPS
/samples/Jinja/home.j2,gpt-4o-beg2000,Jinja2,Jinja
/samples/Jinja/worker.jinja2,gpt-4o-end2000,HTML,Jinja
/samples/Jison/lex.jison,gpt-4o-end2000,JavaScript,Jison
/samples/Jison/ansic.jison,gpt-4o-end2000,C,Jison
/samples/Jison Lex/classy.jisonlex,gpt-4o-end2000,Lex,Jison Lex
/samples/Jison Lex/lex_grammar.jisonlex,gpt-4o-end2000,JavaScript,Jison Lex
/samples/Jolie/exam.ol,gpt-4o-end2000,MontiCore,Jolie
/samples/Jolie/student.ol,gpt-4o-end2000,IOL,Jolie
/samples/Jolie/examiner.ol,gpt-4o-end2000,SPL,Jolie
/samples/Jolie/common.iol,gpt-4o-mid2000,Io,Jolie
/samples/Jupyter Notebook/JupyterNotebook.ipynb,gpt-4o-mid2000,The,Jupyter Notebook
/samples/Jupyter Notebook/JupyterNotebook.ipynb,gpt-4o-end2000,Python,Jupyter Notebook
/samples/Just/filenames/Justfile,gpt-4o-end2000,Makefile,Just
/samples/Just/kitchen-sink.just,gpt-4o-end2000,The,Just
/samples/Just/kitchen-sink.just,gpt-4o-mid2000,Justfile,Just
/samples/KRL/helloworld.krl,gpt-4o-end2000,Pico,KRL
/samples/Kaitai Struct/zip.ksy,gpt-4o-end2000,Kaitai,Kaitai Struct
/samples/KakouneScript/c-family.kak,gpt-4o-end2000,Shell,KakouneScript
/samples/KakouneScript/c-family.kak,gpt-4o-mid2000,C,KakouneScript
/samples/KakouneScript/doc.kak,gpt-4o-end2000,The,KakouneScript
/samples/KakouneScript/filenames/kakrc,gpt-4o-end2000,Kakoune,KakouneScript
/samples/KerboScript/lib_pid.ks,gpt-4o-end2000,kOS,KerboScript
/samples/KiCad Layout/kivicad.kicad_wks,gpt-4o-end2000,The,KiCad Layout
/samples/KiCad Layout/Pin_Header_Straight_2x02.kicad_mod,gpt-4o-end2000,KiCad,KiCad Layout
/samples/KiCad Legacy Layout/tc14badge.brd,gpt-4o-end2000,The,KiCad Legacy Layout
/samples/KiCad Schematic/gedda-junk.sch,gpt-4o-beg2000,EDA,KiCad Schematic
/samples/KiCad Schematic/Volume.sch,gpt-4o-mid2000,The,KiCad Schematic
/samples/KiCad Schematic/ciaaConector.sch,gpt-4o-end2000,KiCad,KiCad Schematic
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,gpt-4o-end2000,Bash,Kickstart
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,gpt-4o-mid2000,The,Kickstart
/samples/Kit/demo.kit,gpt-4o-beg2000,HTML,Kit
/samples/LFE/object.lfe,gpt-4o-end2000,Common,LFE
/samples/LFE/gps1.lfe,gpt-4o-end2000,Lisp,LFE
/samples/LTspice Symbol/random-shapes.asy,gpt-4o-mid2000,Spice,LTspice Symbol
/samples/LTspice Symbol/random-shapes.asy,gpt-4o-end2000,The,LTspice Symbol
/samples/LabVIEW/Customer.lvlib,gpt-4o-end2000,XML,LabVIEW
/samples/LabVIEW/PL Modbus Client.lvclass,gpt-4o-mid2000,The,LabVIEW
/samples/Lark/ebl_atf.lark,gpt-4o-end2000,ANTLR,Lark
/samples/Lasso/knop.las,gpt-4o-mid2000,JavaScript,Lasso
/samples/Lasso/knop.las,gpt-4o-end2000,The,Lasso
/samples/Latte/template.latte,gpt-4o-mid2000,Nette,Latte
/samples/Latte/layout.latte,gpt-4o-end2000,HTML,Latte
/samples/Lean 4/BirthdayProblem.lean,gpt-4o-end2000,Lean,Lean 4
/samples/Lex/zend_ini_scanner.l,gpt-4o-end2000,C,Lex
/samples/Lex/filenames/Lexer.x,gpt-4o-end2000,Haskell,Lex
/samples/LigoLANG/FA1.2.ligo,gpt-4o-end2000,Michelson,LigoLANG
/samples/LigoLANG/FA1.2.ligo,gpt-4o-mid2000,SmartPy,LigoLANG
/samples/Linker Script/vmlinux.lds,gpt-4o-mid2000,C,Linker Script
/samples/Linker Script/link.ld,gpt-4o-end2000,Linker,Linker Script
/samples/Linux Kernel Module/mbcache.mod,gpt-4o-mid2000,The,Linux Kernel Module
/samples/Linux Kernel Module/mbcache.mod,gpt-4o-end2000,None,Linux Kernel Module
/samples/Linux Kernel Module/bcm4334x.mod,gpt-4o-end2000,C,Linux Kernel Module
/samples/Linux Kernel Module/md5.mod,gpt-4o-mid2000,Makefile,Linux Kernel Module
/samples/Liquid/template.liquid,gpt-4o-end2000,The,Liquid
/samples/Literate Agda/NatCat.lagda,gpt-4o-end2000,LaTeX,Literate Agda
/samples/Literate CoffeeScript/pixi.coffee.md,gpt-4o-end2000,CoffeeScript,Literate CoffeeScript
/samples/LiveCode Script/minifyScript.livecodescript,gpt-4o-end2000,LiveCode,LiveCode Script
/samples/LiveScript/hello.ls,gpt-4o-beg2000,The,LiveScript
/samples/LiveScript/hello.ls,gpt-4o-end2000,CoffeeScript,LiveScript
/samples/Logos/string1.x,gpt-4o-end2000,Tcl,Logos
/samples/Logos/Tweak.x,gpt-4o-end2000,Objective,Logos
/samples/LoomScript/HelloWorld.ls,gpt-4o-end2000,ActionScript,LoomScript
/samples/Lua/treegen.p8,gpt-4o-end2000,The,Lua
/samples/Luau/Symbol.luau,gpt-4o-end2000,Lua,Luau
/samples/M/fibonacci.m,gpt-4o-end2000,MUMPS,M
/samples/M/mileage.m,gpt-4o-mid2000,Python,M
/samples/M/nesting.m,gpt-4o-end2000,Assembly,M
/samples/M/pcre.m,gpt-4o-end2000,The,M
/samples/M/mileage.m,gpt-4o-beg2000,Unknown,M
/samples/M4Sugar/ax_ruby_devel.m4,gpt-4o-end2000,The,M4Sugar
/samples/M4Sugar/list.m4,gpt-4o-end2000,M4,M4Sugar
/samples/MDX/sample.mdx,gpt-4o-end2000,Markdown,MDX
/samples/MDX/sample.mdx,gpt-4o-mid2000,The,MDX
/samples/MQL4/header-sample.mqh,gpt-4o-mid2000,C++,MQL4
/samples/MQL4/indicator-sample.mq4,gpt-4o-end2000,MQL5,MQL4
/samples/MQL5/Regex.mqh,gpt-4o-end2000,C++,MQL5
/samples/MQL5/indicator-sample.mq5,gpt-4o-end2000,MQL4,MQL5
/samples/MTML/categories_to_columns.mtml,gpt-4o-end2000,Movable,MTML
/samples/MUF/39.m,gpt-4o-end2000,MUSHcode,MUF
/samples/MUF/cmd-say.muf,gpt-4o-end2000,Forth,MUF
/samples/MUF/cmd-say.muf,gpt-4o-mid2000,MOO,MUF
/samples/Makefile/filenames/mkfile,gpt-4o-beg2000,Unix,Makefile
/samples/Makefile/filenames/mkfile,gpt-4o-mid2000,Mk,Makefile
/samples/Makefile/filenames/Makefile.wat,gpt-4o-mid2000,The,Makefile
/samples/Markdown/livebook.livemd,gpt-4o-end2000,Elixir,Markdown
/samples/Markdown/csharp6.workbook,gpt-4o-end2000,C#,Markdown
/samples/Markdown/bunyan.1.ronn,gpt-4o-end2000,JavaScript,Markdown
/samples/Markdown/README.mdown,gpt-4o-end2000,The,Markdown
/samples/Markdown/sway.5.scd,gpt-4o-mid2000,Sway,Markdown
/samples/Markdown/ronn.1.ronn,gpt-4o-end2000,Shell,Markdown
/samples/Markdown/tender.md,gpt-4o-end2000,Python,Markdown
/samples/Marko/rgb-sliders.marko,gpt-4o-end2000,JavaScript,Marko
/samples/Mask/view.mask,gpt-4o-mid2000,JavaScript,Mask
/samples/Mathematica/Predicates.m,gpt-4o-end2000,Wolfram,Mathematica
/samples/Mathematica/MiscCalculations2.nb,gpt-4o-mid2000,The,Mathematica
/samples/Maven POM/filenames/pom.xml,gpt-4o-end2000,XML,Maven POM
/samples/Max/Hello.maxhelp,gpt-4o-end2000,The,Max
/samples/Mercury/store.m,gpt-4o-mid2000,The,Mercury
/samples/Mermaid/user-journey.mmd,gpt-4o-end2000,PlantUML,Mermaid
/samples/Mermaid/pie-chart.mermaid,gpt-4o-end2000,The,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,gpt-4o-end2000,C4,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,gpt-4o-mid2000,Structurizr,Mermaid
/samples/Meson/filenames/meson_options.txt,gpt-4o-end2000,Ruby,Meson
/samples/Metal/ITMVisualisationEngine.metal,gpt-4o-end2000,C++,Metal
/samples/Microsoft Developer Studio Project/freeglut.dsp,gpt-4o-end2000,C,Microsoft Developer Studio Project
/samples/Microsoft Visual Studio Solution/Radiant.sln,gpt-4o-end2000,Visual,Microsoft Visual Studio Solution
/samples/Microsoft Visual Studio Solution/Radiant.sln,gpt-4o-beg2000,The,Microsoft Visual Studio Solution
/samples/Microsoft Visual Studio Solution/Radiant.sln,gpt-4o-mid2000,C#,Microsoft Visual Studio Solution
/samples/MiniYAML/chrome.yaml,gpt-4o-mid2000,Ren,MiniYAML
/samples/MiniYAML/cursor.yaml,gpt-4o-mid2000,HLSL,MiniYAML
/samples/MiniYAML/chrome.yaml,gpt-4o-end2000,Haxe,MiniYAML
/samples/MiniYAML/mod.yaml,gpt-4o-mid2000,The,MiniYAML
/samples/MiniYAML/tileset.yaml,gpt-4o-end2000,None,MiniYAML
/samples/MiniYAML/metrics.yml,gpt-4o-end2000,Python,MiniYAML
/samples/MiniYAML/mainmenu.yaml,gpt-4o-end2000,Unreal,MiniYAML
/samples/MiniYAML/mainmenu.yaml,gpt-4o-mid2000,GDScript,MiniYAML
/samples/MiniYAML/cursor.yaml,gpt-4o-end2000,YAML,MiniYAML
/samples/MiniYAML/rules.yaml,gpt-4o-beg2000,Unknown,MiniYAML
/samples/Mint/InlineJS.mint,gpt-4o-mid2000,ReScript,Mint
/samples/Mint/HeaderTest.mint,gpt-4o-end2000,Elm,Mint
/samples/Mint/InlineJS.mint,gpt-4o-beg2000,Motoko,Mint
/samples/Mint/ApplicationStore.mint,gpt-4o-end2000,Rescript,Mint
/samples/Mint/TodoItem.mint,gpt-4o-end2000,Haxe,Mint
/samples/Mint/TodoItem.mint,gpt-4o-mid2000,QML,Mint
/samples/Modula-2/HuffChan.mod,gpt-4o-end2000,Modula,Modula-2
/samples/Modula-2/HuffChan.mod,gpt-4o-mid2000,Oberon,Modula-2
/samples/Modula-2/HuffChan.mod,gpt-4o-beg2000,The,Modula-2
/samples/Modula-3/Rd.i3,gpt-4o-end2000,Modula,Modula-3
/samples/Modula-3/DiGraph.mg,gpt-4o-end2000,Oberon,Modula-3
/samples/Modula-3/RdClass.i3,gpt-4o-beg2000,The,Modula-3
/samples/Module Management System/xv_makefile.mms,gpt-4o-end2000,DCL,Module Management System
/samples/Module Management System/openvms.mmk,gpt-4o-end2000,Makefile,Module Management System
/samples/Mojo/Matmul.mojo,gpt-4o-beg2000,Taichi,Mojo
/samples/Mojo/Matmul.mojo,gpt-4o-end2000,The,Mojo
/samples/Mojo/Bool.mojo,gpt-4o-end2000,MLIR,Mojo
/samples/Monkey/encodeToPng.monkey2,gpt-4o-end2000,BlitzMax,Monkey
/samples/Monkey C/VesselModel.mc,gpt-4o-end2000,JavaScript,Monkey C
/samples/Moocode/hello.moo,gpt-4o-end2000,Inform,Moocode
/samples/Moocode/toy.moo,gpt-4o-end2000,MOO,Moocode
/samples/Moocode/moocode_toolkit.moo,gpt-4o-end2000,The,Moocode
/samples/MoonBit/fft.mbt,gpt-4o-end2000,Zig,MoonBit
/samples/MoonBit/rbtree.mbt,gpt-4o-end2000,Scala,MoonBit
/samples/MoonBit/deriv.mbt,gpt-4o-end2000,Rust,MoonBit
/samples/MoonBit/nqueens.mbt,gpt-4o-end2000,Motoko,MoonBit
/samples/MoonBit/nqueens.mbt,gpt-4o-mid2000,Idris,MoonBit
/samples/Motorola 68K Assembly/lz4.X68,gpt-4o-end2000,Assembly,Motorola 68K Assembly
/samples/Muse/usage.muse,gpt-4o-end2000,The,Muse
/samples/Mustache/csvrow.mustache,gpt-4o-mid2000,None,Mustache
/samples/Mustache/csvrow.mustache,gpt-4o-beg2000,Template,Mustache
/samples/Mustache/csvrow.mustache,gpt-4o-end2000,The,Mustache
/samples/Mustache/deleteuser.mustache,gpt-4o-end2000,HTML,Mustache
/samples/NASL/smtp_func.inc,gpt-4o-end2000,Nessus,NASL
/samples/NCL/primero.ncl,gpt-4o-end2000,Python,NCL
/samples/NCL/WRF_track_1.ncl,gpt-4o-mid2000,The,NCL
/samples/NEON/example.neon,gpt-4o-end2000,YAML,NEON
/samples/NEON/config.neon,gpt-4o-end2000,PHP,NEON
/samples/NL/assign0.nl,gpt-4o-end2000,AMPL,NL
/samples/NL/balassign0.nl,gpt-4o-end2000,The,NL
/samples/NMODL/fornetcon.mod,gpt-4o-end2000,NEURON,NMODL
/samples/NPM Config/filenames/.npmrc,gpt-4o-end2000,NPM,NPM Config
/samples/NWScript/act_disarmkobold.nss,gpt-4o-mid2000,C,NWScript
/samples/NWScript/illusion_spawn.nss,gpt-4o-end2000,Neverwinter,NWScript
/samples/NWScript/illusion_spawn.nss,gpt-4o-beg2000,NWN,NWScript
/samples/Nasal/damage.nas,gpt-4o-mid2000,Nim,Nasal
/samples/Nasal/damage.nas,gpt-4o-beg2000,AngelScript,Nasal
/samples/Nearley/nearley-language-bootstrapped.ne,gpt-4o-end2000,JavaScript,Nearley
/samples/Nemerle/hello.n,gpt-4o-end2000,F#,Nemerle
/samples/NetLinx/projector.axi,gpt-4o-mid2000,AMX,NetLinx
/samples/NetLinx/volume-array.axs,gpt-4o-end2000,Crestron,NetLinx
/samples/NetLinx+ERB/sample.axi.erb,gpt-4o-mid2000,Crestron,NetLinx+ERB
/samples/NetLinx+ERB/sample.axi.erb,gpt-4o-end2000,The,NetLinx+ERB
/samples/NetLinx+ERB/sample.axs.erb,gpt-4o-beg2000,Ruby,NetLinx+ERB
/samples/NewLisp/log-to-database.lisp,gpt-4o-end2000,Scheme,NewLisp
/samples/NewLisp/log-to-database.lisp,gpt-4o-mid2000,Lisp,NewLisp
/samples/Nextflow/callings.nf,gpt-4o-end2000,The,Nextflow
/samples/Nim/filenames/nim.cfg,gpt-4o-end2000,The,Nim
/samples/Nit/tmpl_composer.nit,gpt-4o-end2000,Eiffel,Nit
/samples/Nit/meetup.nit,gpt-4o-beg2000,The,Nit
/samples/Nit/meetup.nit,gpt-4o-mid2000,JavaScript,Nit
/samples/Nit/meetup.nit,gpt-4o-end2000,Lua,Nit
/samples/Nit/curl_http.nit,gpt-4o-beg2000,Zig,Nit
/samples/Nit/hello_world.nit,gpt-4o-end2000,Python,Nit
/samples/Nit/calculator.nit,gpt-4o-end2000,Vala,Nit
/samples/Nit/callback_monkey.nit,gpt-4o-end2000,C,Nit
/samples/Nit/opengles2_hello_triangle.nit,gpt-4o-end2000,Crystal,Nit
/samples/Nit/curl_http.nit,gpt-4o-end2000,Nim,Nit
/samples/Noir/array.nr,gpt-4o-end2000,Rust,Noir
/samples/Nunjucks/norris.njk,gpt-4o-end2000,Jinja,Nunjucks
/samples/OASv2-json/pixi.json,gpt-4o-mid2000,OpenAPI,OASv2-json
/samples/OASv2-json/pixi.json,gpt-4o-end2000,JSON,OASv2-json
/samples/OASv2-yaml/sample.yaml,gpt-4o-mid2000,OpenAPI,OASv2-yaml
/samples/OASv2-yaml/sample.yaml,gpt-4o-end2000,YAML,OASv2-yaml
/samples/OASv3-json/ghes-3.4.json,gpt-4o-mid2000,JSON,OASv3-json
/samples/OASv3-json/ghes-3.4.json,gpt-4o-beg2000,OpenAPI,OASv3-json
/samples/OASv3-json/ghes-3.4.json,gpt-4o-end2000,The,OASv3-json
/samples/OASv3-yaml/ghes-3.4.yml,gpt-4o-end2000,OpenAPI,OASv3-yaml
/samples/Oberon/beNull.ob2,gpt-4o-end2000,Skipping file due to encoding error: /samples/Oberon/beNull.ob2,Oberon
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,gpt-4o-mid2000,Archetype,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,gpt-4o-end2000,The,Object Data Instance Notation
/samples/Objective-C/SBJsonParser.h,gpt-4o-end2000,Objective,Objective-C
/samples/Objective-C/cocoa_monitor.m,gpt-4o-end2000,C,Objective-C
/samples/Objective-C++/EventHandlerMac.mm,gpt-4o-end2000,C++,Objective-C++
/samples/Objective-C++/objsql.mm,gpt-4o-end2000,Objective,Objective-C++
/samples/Objective-J/iTunesLayout.j,gpt-4o-end2000,Objective,Objective-J
/samples/Omgrofl/hello.omgrofl,gpt-4o-end2000,LOLCODE,Omgrofl
/samples/Opal/DeepakChopra.opal,gpt-4o-mid2000,Ruby,Opal
/samples/Open Policy Agent/kubernetes_admission.rego,gpt-4o-end2000,Rego,Open Policy Agent
/samples/OpenCL/sample.cl,gpt-4o-end2000,C,OpenCL
/samples/OpenCL/fft.cl,gpt-4o-end2000,C++,OpenCL
/samples/OpenEdge ABL/openedge.p,gpt-4o-beg2000,ABAP,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,gpt-4o-mid2000,COBOL,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,gpt-4o-end2000,Prolog,OpenEdge ABL
/samples/OpenEdge ABL/Util.cls,gpt-4o-end2000,Progress,OpenEdge ABL
/samples/OpenRC runscript/acpid,gpt-4o-end2000,Shell,OpenRC runscript
/samples/OpenStep Property List/weathericons-regular.glyphs,gpt-4o-end2000,The,OpenStep Property List
/samples/OpenStep Property List/TypewriterInfo.plist,gpt-4o-end2000,Objective,OpenStep Property List
/samples/Option List/filenames/.rspec,gpt-4o-end2000,Ruby,Option List
/samples/Option List/filenames/ackrc,gpt-4o-end2000,Shell,Option List
/samples/Option List/filenames/mocha.opts,gpt-4o-end2000,JavaScript,Option List
/samples/Option List/filenames/.ackrc,gpt-4o-end2000,The,Option List
/samples/Org/org.org,gpt-4o-end2000,Ruby,Org
/samples/Ox/IJCEmet2009.oxh,gpt-4o-end2000,C++,Ox
/samples/Ox/particle.oxo,gpt-4o-end2000,The,Ox
/samples/PEG.js/abnfp.peggy,gpt-4o-mid2000,JavaScript,PEG.js
/samples/PEG.js/abnfp.peggy,gpt-4o-end2000,PEG,PEG.js
/samples/PLSQL/packagebody.pkb,gpt-4o-end2000,PL,PLSQL
/samples/PLSQL/plsqlguide.pck,gpt-4o-end2000,HTML,PLSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,gpt-4o-end2000,PL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-9.2.sql,gpt-4o-end2000,SQL,PLpgSQL
/samples/POV-Ray SDL/water.inc,gpt-4o-end2000,POV,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,gpt-4o-mid2000,The,POV-Ray SDL
/samples/Pan/types.pan,gpt-4o-beg2000,R,Pan
/samples/Pan/pakiti.pan,gpt-4o-mid2000,Python,Pan
/samples/Pan/pakiti.pan,gpt-4o-end2000,The,Pan
/samples/Pan/infernalis.pan,gpt-4o-end2000,Quattor,Pan
/samples/Pan/databases.pan,gpt-4o-end2000,Nix,Pan
/samples/Pan/types.pan,gpt-4o-end2000,CFEngine,Pan
/samples/Parrot Assembly/hello.pasm,gpt-4o-end2000,Parrot,Parrot Assembly
/samples/Parrot Internal Representation/hello.pir,gpt-4o-end2000,Parrot,Parrot Internal Representation
/samples/Pascal/lazcomlib_1_0_tlb.pas,gpt-4o-end2000,Delphi,Pascal
/samples/Pawn/fixes.inc,gpt-4o-end2000,SourcePawn,Pawn
/samples/Pep8/stri_buf.pep,gpt-4o-end2000,Assembly,Pep8
/samples/Perl/Ack.pm,gpt-4o-mid2000,Shell,Perl
/samples/Pic/dextroamphetamine.chem,gpt-4o-end2000,ChemDraw,Pic
/samples/Pickle/data.pkl,gpt-4o-end2000,Python,Pickle
/samples/Pickle/neural-network-ce-l2reg-784-10-30.pkl,gpt-4o-mid2000,The,Pickle
/samples/PicoLisp/simul.l,gpt-4o-mid2000,Lisp,PicoLisp
/samples/PigLatin/example.pig,gpt-4o-end2000,Pig,PigLatin
/samples/Pike/FakeFile.pike,gpt-4o-end2000,LPC,Pike
/samples/Pip Requirements/filenames/requirements.txt,gpt-4o-end2000,Python,Pip Requirements
/samples/Pkl/rule.pkl,gpt-4o-mid2000,PQL,Pkl
/samples/Pkl/SchemaGenerator.pkl,gpt-4o-end2000,Pact,Pkl
/samples/Pkl/Parser.pkl,gpt-4o-mid2000,Kotlin,Pkl
/samples/Pkl/Parser.pkl,gpt-4o-end2000,Dhall,Pkl
/samples/Pkl/rule.pkl,gpt-4o-end2000,Pony,Pkl
/samples/Pod/contents.pod,gpt-4o-end2000,HTML,Pod
/samples/Pod/Sample.pod,gpt-4o-end2000,Perl,Pod
/samples/Pod 6/S15-unicode.pod,gpt-4o-end2000,Perl,Pod 6
/samples/Pod 6/S15-unicode.pod,gpt-4o-mid2000,Raku,Pod 6
/samples/PogoScript/squashy.pogo,gpt-4o-end2000,CoffeeScript,PogoScript
