filename,tool_configuration,language,ground-truth
/samples/EditorConfig/ASP.NET.EditorConfig,starcoder2-3B-2000mid,g,EditorConfig
/samples/EditorConfig/IntelliJ.editorconfig,starcoder2-3B-2000mid,Python,EditorConfig
/samples/Edje Data Collection/mild.edc,starcoder2-3B-2000mid,Python,Edje Data Collection
/samples/Edje Data Collection/mild.edc,starcoder2-3B-2000end,C++,Edje Data Collection
/samples/Eiffel/app_embedded_web_execution.e,starcoder2-3B-2000beg,note,Eiffel
/samples/Eiffel/git_checkout_command.e,starcoder2-3B-2000mid,Python,Eiffel
/samples/Elixir/regex.ex,starcoder2-3B-2000mid,options,Elixir
/samples/Elixir/float.ex,starcoder2-3B-2000mid,Python,Elixir
/samples/Elixir/regex.ex,starcoder2-3B-2000end,Erlang,Elixir
/samples/Elm/Tree.elm,starcoder2-3B-2000end,Haskell,Elm
/samples/Elm/Basic.elm,starcoder2-3B-2000beg,nimport,Elm
/samples/Elm/Tree.elm,starcoder2-3B-2000mid,Python,Elm
/samples/Elm/QuickSort.elm,starcoder2-3B-2000mid,n,Elm
/samples/Elvish/epm.elv,starcoder2-3B-2000end,Python,Elvish
/samples/Emacs Lisp/.emacs.desktop,starcoder2-3B-2000mid,Python,Emacs Lisp
/samples/Emacs Lisp/filenames/.gnus,starcoder2-3B-2000mid,Lisp,Emacs Lisp
/samples/Emacs Lisp/filenames/Cask,starcoder2-3B-2000mid,PHP,Emacs Lisp
/samples/Emacs Lisp/filenames/.abbrev_defs,starcoder2-3B-2000mid,C,Emacs Lisp
/samples/Emacs Lisp/filenames/abbrev_defs,starcoder2-3B-2000mid,Ruby,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,starcoder2-3B-2000mid,Julia,Emacs Lisp
/samples/EmberScript/momentComponent.em,starcoder2-3B-2000mid,Python,EmberScript
/samples/Erlang/single-context.es,starcoder2-3B-2000beg,JavaScript,Erlang
/samples/Erlang/record_helper.erl,starcoder2-3B-2000mid,generate,Erlang
/samples/Erlang/single-context.es,starcoder2-3B-2000end,C++,Erlang
/samples/Erlang/release,starcoder2-3B-2000mid,Python,Erlang
/samples/Erlang/single-context.es,starcoder2-3B-2000mid,Version,Erlang
/samples/Erlang/sample.app.src,starcoder2-3B-2000mid,application,Erlang
/samples/Erlang/filenames/rebar.config,starcoder2-3B-2000end,languages,Erlang
/samples/Erlang/filenames/Emakefile,starcoder2-3B-2000mid,src,Erlang
/samples/Euphoria/mydata.ex,starcoder2-3B-2000beg,--,Euphoria
/samples/Euphoria/debug.e,starcoder2-3B-2000mid,n,Euphoria
/samples/Euphoria/csort.ex,starcoder2-3B-2000mid,C++,Euphoria
/samples/Euphoria/types.e,starcoder2-3B-2000mid,Python,Euphoria
/samples/F#/JsonWriter.fs,starcoder2-3B-2000mid,C#,F#
/samples/F#/JsonFormat.fs,starcoder2-3B-2000mid,Python,F#
/samples/FIGlet Font/ivrit.flf,starcoder2-3B-2000end,Python,FIGlet Font
/samples/FIGlet Font/ivrit.flf,starcoder2-3B-2000mid,n,FIGlet Font
/samples/FIRRTL/LFSR.fir,starcoder2-3B-2000mid,Scala,FIRRTL
/samples/FIRRTL/Memory.fir,starcoder2-3B-2000mid,Python,FIRRTL
/samples/FLUX/test.fx,starcoder2-3B-2000mid,Python,FLUX
/samples/FLUX/gameserver.fx,starcoder2-3B-2000mid,C++,FLUX
/samples/Fantom/sample2.fan,starcoder2-3B-2000mid,C++,Fantom
/samples/Fantom/sample1.fan,starcoder2-3B-2000end,Python,Fantom
/samples/Faust/FFT.dsp,starcoder2-3B-2000mid,C++,Faust
/samples/Fennel/repl.fnl,starcoder2-3B-2000mid,n,Fennel
/samples/Fennel/utils.fnl,starcoder2-3B-2000mid,Lua,Fennel
/samples/Fennel/repl.fnl,starcoder2-3B-2000end,Python,Fennel
/samples/Filebench WML/copyfiles.f,starcoder2-3B-2000mid,C++,Filebench WML
/samples/Filterscript/colormatrix.fs,starcoder2-3B-2000mid,C++,Filterscript
/samples/Filterscript/fs_kernel.fs,starcoder2-3B-2000mid,C,Filterscript
/samples/Fluent/simple.ftl,starcoder2-3B-2000mid,Python,Fluent
/samples/Formatted/wksst8110.for,starcoder2-3B-2000mid,Python,Formatted
/samples/Formatted/NiAlH_jea.eam.fs,starcoder2-3B-2000mid,C++,Formatted
/samples/Forth/core.fs,starcoder2-3B-2000beg,immediate,Forth
/samples/Forth/hello-forth.fth,starcoder2-3B-2000mid,HELLO,Forth
/samples/Forth/tools.4TH,starcoder2-3B-2000mid,Forth2012,Forth
/samples/Forth/bitmap.frt,starcoder2-3B-2000mid,Python,Forth
/samples/Forth/asm.fr,starcoder2-3B-2000mid,C++,Forth
/samples/Fortran/bug-185631.f,starcoder2-3B-2000mid,Python,Fortran
/samples/FreeBASIC/array_clearobj.bas,starcoder2-3B-2000mid,C++,FreeBASIC
/samples/FreeMarker/layout.ftl,starcoder2-3B-2000mid,#ftl,FreeMarker
/samples/FreeMarker/example.ftl,starcoder2-3B-2000mid,#import,FreeMarker
/samples/Frege/Sudoku.fr,starcoder2-3B-2000end,Python,Frege
/samples/Frege/CommandLineClock.fr,starcoder2-3B-2000mid,Java,Frege
/samples/Frege/SwingExamples.fr,starcoder2-3B-2000mid,Haskell,Frege
/samples/Fstar/Hacl.Spec.Bignum.Fmul.fst,starcoder2-3B-2000mid,C++,Fstar
/samples/Fstar/Hacl.HKDF.fst,starcoder2-3B-2000mid,Python,Fstar
/samples/Fstar/FStar.DependentMap.fsti,starcoder2-3B-2000mid,OCaml,Fstar
/samples/Futhark/gaussian_blur.fut,starcoder2-3B-2000mid,Python,Futhark
/samples/G-code/square.g,starcoder2-3B-2000mid,Python,G-code
/samples/GAML/bdiAgents.gaml,starcoder2-3B-2000mid,Python,GAML
/samples/GAMS/transport.gms,starcoder2-3B-2000mid,C++,GAMS
/samples/GAMS/transport.gms,starcoder2-3B-2000end,Python,GAMS
/samples/GAP/Magic.gi,starcoder2-3B-2000end,GAPDoc,GAP
/samples/GAP/vspc.gd,starcoder2-3B-2000mid,Python,GAP
/samples/GAP/example.gi,starcoder2-3B-2000mid,#############################################################################,GAP
/samples/GAP/bugfix.tst,starcoder2-3B-2000mid,C++,GAP
/samples/GAP/vspc.gi,starcoder2-3B-2000mid,Mathematica,GAP
/samples/GCC Machine Description/pdp10.md,starcoder2-3B-2000mid,C++,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,starcoder2-3B-2000beg,Python,GCC Machine Description
/samples/GDB/as3.gdbinit,starcoder2-3B-2000beg,C++,GDB
/samples/GDB/as3.gdbinit,starcoder2-3B-2000end,AS3,GDB
/samples/GDB/as3.gdbinit,starcoder2-3B-2000mid,Python,GDB
/samples/GDScript/grid.gd,starcoder2-3B-2000mid,C++,GDScript
/samples/GDScript/pong.gd,starcoder2-3B-2000mid,Python,GDScript
/samples/GEDCOM/Royal92.ged,starcoder2-3B-2000end,Python,GEDCOM
/samples/GEDCOM/Royal92.ged,starcoder2-3B-2000mid,n1,GEDCOM
/samples/GLSL/miss.rmiss,starcoder2-3B-2000mid,C++,GLSL
/samples/GLSL/gbuffers_textured_lit.fsh,starcoder2-3B-2000mid,Python,GLSL
/samples/GN/android-rules.gni,starcoder2-3B-2000end,Java,GN
/samples/GN/gcc_toolchain.gni,starcoder2-3B-2000beg,"""""""",GN
/samples/GN/BUILD.gn,starcoder2-3B-2000mid,C++,GN
/samples/GN/android-rules.gni,starcoder2-3B-2000mid,Python,GN
/samples/GSC/array_override_common.gsh,starcoder2-3B-2000mid,C++,GSC
/samples/GSC/struct.gsc,starcoder2-3B-2000mid,Python,GSC
/samples/GSC/array_override_common.gsh,starcoder2-3B-2000beg,nPython,GSC
/samples/Game Maker Language/_piwikSendReq.gml,starcoder2-3B-2000mid,C++,Game Maker Language
/samples/Game Maker Language/_piwikSendBasicReq.gml,starcoder2-3B-2000beg,JavaScript,Game Maker Language
/samples/Game Maker Language/_piwikSendReq.gml,starcoder2-3B-2000end,Detect,Game Maker Language
/samples/Game Maker Language/_piwikCacheRequest.gml,starcoder2-3B-2000mid,Python,Game Maker Language
/samples/Gemfile.lock/filenames/Gemfile.lock,starcoder2-3B-2000beg,Python,Gemfile.lock
/samples/Gemfile.lock/filenames/Gemfile.lock,starcoder2-3B-2000mid,Ruby,Gemfile.lock
/samples/Gemini/instructions.gmi,starcoder2-3B-2000mid,Python,Gemini
/samples/Genero 4gl/webserv1.4gl,starcoder2-3B-2000mid,Python,Genero 4gl
/samples/Genero 4gl/books1.4gl,starcoder2-3B-2000beg,To,Genero 4gl
/samples/Genero per/books1.per,starcoder2-3B-2000mid,Python,Genero per
/samples/Genie/IDataLoader.gs,starcoder2-3B-2000mid,JavaScript,Genie
/samples/Genie/web.gs,starcoder2-3B-2000beg,C++,Genie
/samples/Genie/Class.gs,starcoder2-3B-2000mid,Python,Genie
/samples/Gerber Image/AGV_GPIO.gml,starcoder2-3B-2000end,C++,Gerber Image
/samples/Gerber Image/simonShield-F.Mask.gbr,starcoder2-3B-2000mid,nPython,Gerber Image
/samples/Gerber Image/AGV_GPIO.gml,starcoder2-3B-2000mid,nX0027068Y0056263D01,Gerber Image
/samples/Gerber Image/simonShield-B.Mask.gbr,starcoder2-3B-2000mid,Python,Gerber Image
/samples/Gherkin/resources.story,starcoder2-3B-2000mid,Python,Gherkin
/samples/Git Attributes/filenames/.gitattributes,starcoder2-3B-2000mid,linguist,Git Attributes
/samples/Git Config/filenames/.gitmodules,starcoder2-3B-2000mid,Python,Git Config
/samples/Git Config/filenames/.gitconfig,starcoder2-3B-2000beg,alias,Git Config
/samples/Git Config/aliases.gitconfig,starcoder2-3B-2000mid,n,Git Config
/samples/Git Revision List/filenames/.git-blame-ignore-revs,starcoder2-3B-2000mid,Python,Git Revision List
/samples/Gleam/contributor.gleam,starcoder2-3B-2000mid,Python,Gleam
/samples/Glimmer JS/class.gjs,starcoder2-3B-2000mid,JavaScript,Glimmer JS
/samples/Glimmer JS/template-only.gjs,starcoder2-3B-2000beg,Python,Glimmer JS
/samples/Glimmer JS/template-only.gjs,starcoder2-3B-2000mid,ul,Glimmer JS
/samples/Glimmer TS/template-only.gts,starcoder2-3B-2000mid,Python,Glimmer TS
/samples/Glimmer TS/class.gts,starcoder2-3B-2000mid,TypeScript,Glimmer TS
/samples/Glimmer TS/class.gts,starcoder2-3B-2000beg,JavaScript,Glimmer TS
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,starcoder2-3B-2000mid,Detect,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,starcoder2-3B-2000end,Python,Glyph Bitmap Distribution Format
/samples/Gnuplot/rates.gp,starcoder2-3B-2000mid,Python,Gnuplot
/samples/Go/embedded.go,starcoder2-3B-2000mid,Python,Go
/samples/Go/embedded.go,starcoder2-3B-2000end,TypeScript,Go
/samples/Go Checksums/filenames/go.sum,starcoder2-3B-2000mid,name,Go Checksums
/samples/Go Checksums/filenames/go.work.sum,starcoder2-3B-2000mid,Go,Go Checksums
/samples/Go Module/filenames/go.mod,starcoder2-3B-2000mid,Go,Go Module
/samples/Go Workspace/filenames/go.work,starcoder2-3B-2000mid,Go,Go Workspace
/samples/Godot Resource/signals_library.gdnlib,starcoder2-3B-2000mid,entry,Godot Resource
/samples/Godot Resource/default.tres,starcoder2-3B-2000beg,gd,Godot Resource
/samples/Godot Resource/Server.gdns,starcoder2-3B-2000mid,GDScript,Godot Resource
/samples/Godot Resource/Main.tscn,starcoder2-3B-2000mid,Python,Godot Resource
/samples/Golo/swing-actionlistener.golo,starcoder2-3B-2000mid,Java,Golo
/samples/Golo/templates-chat-webapp.golo,starcoder2-3B-2000beg,n,Golo
/samples/Golo/fibonacci.golo,starcoder2-3B-2000mid,Python,Golo
/samples/Golo/prepost-decorators.golo,starcoder2-3B-2000mid,ude,Golo
/samples/Golo/structs.golo,starcoder2-3B-2000mid,ight,Golo
/samples/Gosu/Hello.gsx,starcoder2-3B-2000mid,Python,Gosu
/samples/Gosu/Hello.gst,starcoder2-3B-2000mid,for,Gosu
/samples/Gosu/Ronin.gs,starcoder2-3B-2000mid,JavaScript,Gosu
/samples/Gosu/Ronin.gs,starcoder2-3B-2000end,C++,Gosu
/samples/Gosu/Ronin.gs,starcoder2-3B-2000beg,Java,Gosu
/samples/Grace/grace_IDE.grace,starcoder2-3B-2000mid,Python,Grace
/samples/Gradle/build.gradle,starcoder2-3B-2000mid,Java,Gradle
/samples/Gradle/build.gradle,starcoder2-3B-2000end,Groovy,Gradle
/samples/Gradle Kotlin DSL/build.gradle.kts,starcoder2-3B-2000end,Groovy,Gradle Kotlin DSL
/samples/Gradle Kotlin DSL/build.gradle.kts,starcoder2-3B-2000mid,Python,Gradle Kotlin DSL
/samples/Grammatical Framework/FoodsNep.gf,starcoder2-3B-2000mid,c,Grammatical Framework
/samples/Grammatical Framework/FoodsTsn.gf,starcoder2-3B-2000mid,t,Grammatical Framework
/samples/Grammatical Framework/transFoodsHin.gf,starcoder2-3B-2000mid,Python,Grammatical Framework
/samples/Grammatical Framework/FoodsHeb.gf,starcoder2-3B-2000end,Hebrew,Grammatical Framework
/samples/Grammatical Framework/FoodsPor.gf,starcoder2-3B-2000end,C++,Grammatical Framework
/samples/Grammatical Framework/FoodsRon.gf,starcoder2-3B-2000end,Haskell,Grammatical Framework
/samples/Grammatical Framework/FoodsJpn.gf,starcoder2-3B-2000mid,n,Grammatical Framework
/samples/Grammatical Framework/FoodsCat.gf,starcoder2-3B-2000mid,#,Grammatical Framework
/samples/Graph Modeling Language/sample.gml,starcoder2-3B-2000mid,Python,Graph Modeling Language
/samples/GraphQL/kitchen-sink.graphql,starcoder2-3B-2000mid,Python,GraphQL
/samples/Graphviz (DOT)/annoying.DOT,starcoder2-3B-2000mid,Python,Graphviz (DOT)
/samples/Groovy/template.gtpl,starcoder2-3B-2000mid,HTML,Groovy
/samples/Groovy/build.gvy,starcoder2-3B-2000mid,Java,Groovy
/samples/Groovy Server Pages/hello-var.gsp,starcoder2-3B-2000mid,Python,Groovy Server Pages
/samples/Groovy Server Pages/bar.gsp,starcoder2-3B-2000mid,ul,Groovy Server Pages
/samples/Groovy Server Pages/hello-pagedirective.gsp,starcoder2-3B-2000mid,Java,Groovy Server Pages
/samples/HAProxy/haproxy4.cfg,starcoder2-3B-2000mid,Python,HAProxy
/samples/HCL/main.workflow,starcoder2-3B-2000mid,name,HCL
/samples/HCL/main.tf,starcoder2-3B-2000mid,Python,HCL
/samples/HLSL/bloom.cginc,starcoder2-3B-2000beg,Python,HLSL
/samples/HLSL/jellyfish.fx,starcoder2-3B-2000mid,C++,HLSL
/samples/HOCON/application.hocon,starcoder2-3B-2000mid,Python,HOCON
/samples/HOCON/filenames/.scalafmt.conf,starcoder2-3B-2000mid,Scala,HOCON
/samples/HTML/pages.html,starcoder2-3B-2000mid,a,HTML
/samples/HTML/tailDel.inc,starcoder2-3B-2000mid,UL,HTML
/samples/HTML/Crear_logo.hta,starcoder2-3B-2000mid,Python,HTML
/samples/HTML/index.html.hl,starcoder2-3B-2000mid,Click,HTML
/samples/HTML/index.html.hl,starcoder2-3B-2000beg,script,HTML
/samples/HTML/index.html.hl,starcoder2-3B-2000end,"""""""",HTML
/samples/HTML/wehaveoddjobs.hta,starcoder2-3B-2000end,JScript,HTML
/samples/HTML/wehaveoddjobs.hta,starcoder2-3B-2000mid,JavaScript,HTML
/samples/HTML/pkgdown.html,starcoder2-3B-2000mid,Detect,HTML
/samples/HTML+ECR/greeting.ecr,starcoder2-3B-2000mid,if,HTML+ECR
/samples/HTML+EEX/live_component.html.leex,starcoder2-3B-2000mid,ul,HTML+EEX
/samples/HTML+EEX/index.html.eex,starcoder2-3B-2000mid,Python,HTML+EEX
/samples/HTML+EEX/live_component.html.heex,starcoder2-3B-2000mid,div,HTML+EEX
/samples/HTML+ERB/index.rhtml,starcoder2-3B-2000mid,Ruby,HTML+ERB
/samples/HTML+ERB/index.html.erb,starcoder2-3B-2000mid,if,HTML+ERB
/samples/HTML+ERB/index.rhtml,starcoder2-3B-2000beg,render,HTML+ERB
/samples/HTML+ERB/fishbowl.html.erb.deface,starcoder2-3B-2000mid,insert,HTML+ERB
/samples/HTML+Razor/Index.cshtml,starcoder2-3B-2000mid,C#,HTML+Razor
/samples/HXML/vshaxe.hxml,starcoder2-3B-2000mid,Python,HXML
/samples/HXML/checkstyle.hxml,starcoder2-3B-2000mid,Haxe,HXML
/samples/Hack/StandardPage.hh,starcoder2-3B-2000mid,Python,Hack
/samples/Hack/FakeDB.hh,starcoder2-3B-2000mid,hh,Hack
/samples/Hack/MySecureRequest.hh,starcoder2-3B-2000mid,PHP,Hack
/samples/Haml/buttons.html.haml.deface,starcoder2-3B-2000mid,Python,Haml
/samples/Haml/hello.haml,starcoder2-3B-2000mid,p,Haml
/samples/Handlebars/each.hbs,starcoder2-3B-2000mid,ul,Handlebars
/samples/Hare/contains.ha,starcoder2-3B-2000mid,Python,Hare
/samples/Hare/types.ha,starcoder2-3B-2000mid,C++,Hare
/samples/Haskell/Hello.hs,starcoder2-3B-2000mid,Python,Haskell
/samples/HiveQL/mi.q,starcoder2-3B-2000mid,Python,HiveQL
/samples/HolyC/GrAsm.HC,starcoder2-3B-2000mid,C++,HolyC
/samples/HolyC/Prompt.HC,starcoder2-3B-2000mid,Python,HolyC
/samples/Hosts File/filenames/hosts.txt,starcoder2-3B-2000mid,Python,Hosts File
/samples/Hy/hello-world.hy,starcoder2-3B-2000mid,Python,Hy
/samples/HyPhy/AAModelComparison.bf,starcoder2-3B-2000mid,C++,HyPhy
/samples/HyPhy/hyphy_cmds.bf,starcoder2-3B-2000mid,Python,HyPhy
/samples/HyPhy/AAModelComparison.bf,starcoder2-3B-2000end,+,HyPhy
/samples/IDL/amespahdbidlsuite_spectrum__define.pro,starcoder2-3B-2000mid,n,IDL
/samples/IDL/mg_acosh.pro,starcoder2-3B-2000mid,Python,IDL
/samples/IGOR Pro/generic.ipf,starcoder2-3B-2000mid,Python,IGOR Pro
/samples/IGOR Pro/functions.ipf,starcoder2-3B-2000mid,C++,IGOR Pro
/samples/INI/defaults.properties,starcoder2-3B-2000mid,PHP,INI
/samples/INI/TOVR.dof,starcoder2-3B-2000end,Version,INI
/samples/INI/filenames/.buckconfig,starcoder2-3B-2000mid,n,INI
/samples/INI/filenames/.pylintrc,starcoder2-3B-2000mid,BASIC,INI
/samples/INI/MouseKeyboard.pro,starcoder2-3B-2000mid,Python,INI
/samples/INI/TOVR.dof,starcoder2-3B-2000mid,C++,INI
/samples/INI/TOVR.dof,starcoder2-3B-2000beg,FileVersion,INI
/samples/Idris/Chars.idr,starcoder2-3B-2000mid,Python,Idris
/samples/Ignore List/filenames/.bzrignore,starcoder2-3B-2000mid,purify,Ignore List
/samples/Ignore List/filenames/.babelignore,starcoder2-3B-2000mid,*/,Ignore List
/samples/Ignore List/filenames/.coffeelintignore,starcoder2-3B-2000mid,JavaScript,Ignore List
/samples/Ignore List/filenames/.prettierignore,starcoder2-3B-2000mid,node,Ignore List
/samples/Ignore List/filenames/.eleventyignore,starcoder2-3B-2000mid,Python,Ignore List
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,starcoder2-3B-2000mid,Python,ImageJ Macro
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,starcoder2-3B-2000beg,C++,ImageJ Macro
/samples/ImageJ Macro/simple.ijm,starcoder2-3B-2000mid,Java,ImageJ Macro
/samples/Imba/main.imba,starcoder2-3B-2000mid,Python,Imba
/samples/Inform 7/story.ni,starcoder2-3B-2000mid,Python,Inform 7
/samples/Ink/print_number.ink,starcoder2-3B-2000mid,C++,Ink
/samples/Ink/string_to_list.ink,starcoder2-3B-2000mid,Python,Ink
/samples/Inno Setup/Default.isl,starcoder2-3B-2000mid,Python,Inno Setup
/samples/Inno Setup/expat.iss,starcoder2-3B-2000mid,C++,Inno Setup
/samples/Isabelle ROOT/filenames/ROOT,starcoder2-3B-2000mid,HOL,Isabelle ROOT
/samples/Isabelle ROOT/filenames/ROOT,starcoder2-3B-2000end,Haskell,Isabelle ROOT
/samples/J/stwij.ijs,starcoder2-3B-2000mid,C++,J
/samples/J/hashbang,starcoder2-3B-2000mid,Python,J
/samples/JAR Manifest/filenames/MANIFEST.MF,starcoder2-3B-2000mid,Java,JAR Manifest
/samples/JCL/IEBCOPY.jcl,starcoder2-3B-2000mid,C++,JCL
/samples/JCL/IEFBR14.jcl,starcoder2-3B-2000mid,Python,JCL
/samples/JFlex/LexScan.flex,starcoder2-3B-2000mid,Java,JFlex
/samples/JFlex/java.jflex,starcoder2-3B-2000mid,C++,JFlex
/samples/JSON/VCT.yy,starcoder2-3B-2000mid,n,JSON
/samples/JSON/manifest.webmanifest,starcoder2-3B-2000mid,JavaScript,JSON
/samples/JSON/switzerland.topojson,starcoder2-3B-2000mid,3,JSON
/samples/JSON/landing.tact,starcoder2-3B-2000end,time,JSON
/samples/JSON/manifest.webapp,starcoder2-3B-2000mid,C++,JSON
/samples/JSON/filenames/composer.lock,starcoder2-3B-2000mid,PHP,JSON
/samples/JSON/landing.tact,starcoder2-3B-2000beg,{,JSON
/samples/JSON/switzerland.topojson,starcoder2-3B-2000beg,type,JSON
/samples/JSON/Git Commit.JSON-tmLanguage,starcoder2-3B-2000mid,Python,JSON
/samples/JSON with Comments/AMPL.sublime-build,starcoder2-3B-2000mid,AMPL,JSON with Comments
/samples/JSON with Comments/filenames/tsconfig.json,starcoder2-3B-2000mid,TypeScript,JSON with Comments
/samples/JSON with Comments/Dart.sublime-project,starcoder2-3B-2000mid,Python,JSON with Comments
/samples/JSON with Comments/Default.sublime-keymap,starcoder2-3B-2000mid,Rust,JSON with Comments
/samples/JSON with Comments/Mariana.sublime-color-scheme,starcoder2-3B-2000end,name,JSON with Comments
/samples/JSON with Comments/vue.code-snippets,starcoder2-3B-2000end,Vue,JSON with Comments
/samples/JSON with Comments/filenames/devcontainer.json,starcoder2-3B-2000end,Go,JSON with Comments
/samples/JSON with Comments/Dart.sublime-commands,starcoder2-3B-2000end,dart,JSON with Comments
/samples/JSON with Comments/Dart.sublime-commands,starcoder2-3B-2000mid,Detect,JSON with Comments
/samples/JSON with Comments/SourcePawn.sublime-build,starcoder2-3B-2000mid,n,JSON with Comments
/samples/JSON with Comments/vue.code-snippets,starcoder2-3B-2000mid,JavaScript,JSON with Comments
/samples/JSON with Comments/RunBuild.sublime-macro,starcoder2-3B-2000mid,Haxe,JSON with Comments
/samples/JSON5/example.json5,starcoder2-3B-2000mid,JavaScript,JSON5
/samples/JSONLD/sample.jsonld,starcoder2-3B-2000mid,"""""""",JSONLD
/samples/JSONiq/query.jq,starcoder2-3B-2000mid,Python,JSONiq
/samples/Janet/lazyseqs.janet,starcoder2-3B-2000mid,Python,Janet
/samples/Jasmin/if2.j,starcoder2-3B-2000end,Python,Jasmin
/samples/Jasmin/if3.j,starcoder2-3B-2000mid,Java,Jasmin
/samples/Java/HtmlDomParserContext.java,starcoder2-3B-2000beg,Ruby,Java
/samples/Java/JFlexLexer.java,starcoder2-3B-2000beg,The,Java
/samples/Java/GrammarKit.java,starcoder2-3B-2000beg,This,Java
/samples/Java/GrammarKit.java,starcoder2-3B-2000end,C++,Java
/samples/Java/ProtocolBuffer.java,starcoder2-3B-2000end,name,Java
/samples/Java/gen-java-linguist-thrift.java,starcoder2-3B-2000mid,Python,Java
/samples/Java/NokogiriService.java,starcoder2-3B-2000mid,n,Java
/samples/Java Properties/libraries.properties,starcoder2-3B-2000mid,Java,Java Properties
/samples/Java Properties/sounds.properties,starcoder2-3B-2000mid,Python,Java Properties
/samples/Java Template Engine/baseLayout.jte,starcoder2-3B-2000mid,Python,Java Template Engine
/samples/Java Template Engine/baseLayout.jte,starcoder2-3B-2000end,Java,Java Template Engine
/samples/JavaScript/intro.js.frag,starcoder2-3B-2000mid,Python,JavaScript
/samples/JavaScript/steelseries-min.js,starcoder2-3B-2000mid,Detect,JavaScript
/samples/JavaScript/jquery-1.4.2.min.js,starcoder2-3B-2000mid,{,JavaScript
/samples/JavaScript/classes.js,starcoder2-3B-2000mid,CoffeeScript,JavaScript
/samples/JavaScript/chart_composers.gs,starcoder2-3B-2000mid,2,JavaScript
/samples/JavaScript/jsbuild.jsb,starcoder2-3B-2000mid,C++,JavaScript
/samples/JavaScript+ERB/create.js.erb,starcoder2-3B-2000mid,escape,JavaScript+ERB
/samples/Jest Snapshot/css.test.tsx.snap,starcoder2-3B-2000beg,Python,Jest Snapshot
/samples/Jest Snapshot/css.test.tsx.snap,starcoder2-3B-2000end,JavaScript,Jest Snapshot
/samples/Jest Snapshot/css.test.tsx.snap,starcoder2-3B-2000mid,CSS,Jest Snapshot
/samples/JetBrains MPS/baselanguage.mpl,starcoder2-3B-2000end,name,JetBrains MPS
/samples/JetBrains MPS/model.mps,starcoder2-3B-2000beg,xml,JetBrains MPS
/samples/JetBrains MPS/model.mps,starcoder2-3B-2000end,Python,JetBrains MPS
/samples/JetBrains MPS/baselanguage.mpl,starcoder2-3B-2000mid,reexport,JetBrains MPS
/samples/JetBrains MPS/model.mps,starcoder2-3B-2000mid,language,JetBrains MPS
/samples/JetBrains MPS/sandbox.msd,starcoder2-3B-2000mid,Java,JetBrains MPS
/samples/Jinja/worker.jinja2,starcoder2-3B-2000mid,ul,Jinja
/samples/Jinja/home.j2,starcoder2-3B-2000end,n,Jinja
/samples/Jinja/home.j2,starcoder2-3B-2000mid,Python,Jinja
/samples/Jison/lex.jison,starcoder2-3B-2000mid,JavaScript,Jison
/samples/Jison/classy.jison,starcoder2-3B-2000mid,n,Jison
/samples/Jison/ansic.jison,starcoder2-3B-2000mid,C++,Jison
/samples/Jison/lex.jison,starcoder2-3B-2000end,Python,Jison
/samples/Jison Lex/classy.jisonlex,starcoder2-3B-2000mid,Python,Jison Lex
/samples/Jison Lex/lex_grammar.jisonlex,starcoder2-3B-2000mid,nPython,Jison Lex
/samples/Jolie/common.iol,starcoder2-3B-2000mid,Python,Jolie
/samples/Jolie/examiner.ol,starcoder2-3B-2000mid,C++,Jolie
/samples/Jsonnet/intersection.jsonnet,starcoder2-3B-2000mid,Python,Jsonnet
/samples/Julia/stockcorr.jl,starcoder2-3B-2000mid,Python,Julia
/samples/Jupyter Notebook/JupyterNotebook.ipynb,starcoder2-3B-2000mid,Python,Jupyter Notebook
/samples/Just/filenames/Justfile,starcoder2-3B-2000mid,Python,Just
/samples/Just/kitchen-sink.just,starcoder2-3B-2000mid,Rust,Just
/samples/KRL/helloworld.krl,starcoder2-3B-2000mid,"""""""",KRL
/samples/Kaitai Struct/iso9660.ksy,starcoder2-3B-2000mid,Python,Kaitai Struct
/samples/Kaitai Struct/zip.ksy,starcoder2-3B-2000beg,C++,Kaitai Struct
/samples/KakouneScript/c-family.kak,starcoder2-3B-2000end,C,KakouneScript
/samples/KakouneScript/doc.kak,starcoder2-3B-2000mid,C++,KakouneScript
/samples/KakouneScript/doc.kak,starcoder2-3B-2000end,shell,KakouneScript
/samples/KakouneScript/filenames/kakrc,starcoder2-3B-2000mid,Python,KakouneScript
/samples/KerboScript/lib_pid.ks,starcoder2-3B-2000mid,C++,KerboScript
/samples/KerboScript/hoverslam.ks,starcoder2-3B-2000mid,Python,KerboScript
/samples/KiCad Layout/Conn_Poncho_SinBorde.kicad_mod,starcoder2-3B-2000mid,302,KiCad Layout
/samples/KiCad Layout/C_Disc_D3_P2.5.kicad_mod,starcoder2-3B-2000mid,Python,KiCad Layout
/samples/KiCad Legacy Layout/tc14badge.brd,starcoder2-3B-2000mid,Python,KiCad Legacy Layout
