filename,tool_configuration,language,ground-truth
/samples/GAML/luneraysFlu.gaml,llama-3-2-3b-instruct,Based,GAML
/samples/GAML/predatorPrey.gaml,gpt-4o-mini,Domain,GAML
/samples/GAML/incrementalGIS.gaml,llama-3-2-3b-instruct,It,GAML
/samples/GAML/roadTraffic.gaml,codestral-2508,Gama,GAML
/samples/GAML/bdiAgents.gaml,codestral-2508,Jason,GAML
/samples/GAML/3dTutorial.gaml,llama-3-2-3b-instruct,A,GAML
/samples/GAML/bdiAgents.gaml,gpt-4o-mini,AgentSpeak,GAML
/samples/GAML/roadTraffic.gaml,llama-3-2-3b-instruct,The,GAML
/samples/GAP/Magic.gd,qwen-2-5-7b-instruct,This,GAP
/samples/GAP/Magic.gd,llama-3-2-3b-instruct,LaTeX,GAP
/samples/GAP/factor.tst,llama-3-2-3b-instruct,The,GAP
/samples/GAP/Magic.gd,gpt-4o,GAPDoc,GAP
/samples/GAP/vspc.gi,llama-3-2-3b-instruct,Magma,GAP
/samples/GCC Machine Description/pdp10.md,deepseek-chat-v3-1,LISP,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,claude-haiku-4-5,C,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,gemini-2.5-pro,Lisp,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,meta-llama,RTL,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,codestral-2508,GCC,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,qwen-2-5-7b-instruct,Assembly,GCC Machine Description
/samples/GCC Machine Description/pdp10.md,llama-3-2-3b-instruct,The,GCC Machine Description
/samples/GDB/gdb_lpc17xx_program.gdb,qwen-2-5-7b-instruct,Python,GDB
/samples/GDB/as3.gdbinit,qwen-2-5-7b-instruct,ActionScript,GDB
/samples/GDB/gdb_lpc17xx_program.gdb,gpt-4o-mini,OpenOCD,GDB
/samples/GDB/as3.gdbinit,llama-3-2-3b-instruct,AVM++,GDB
/samples/GDB/gdb_lpc17xx_program.gdb,llama-3-2-3b-instruct,The,GDB
/samples/GDB/as3.gdbinit,claude-3-5,C++,GDB
/samples/GDScript/pong.gd,llama-3-2-3b-instruct,The,GDScript
/samples/GDScript/example.gd,llama-3-2-3b-instruct,Based,GDScript
/samples/GDScript/grid.gd,llama-3-2-3b-instruct,After,GDScript
/samples/GEDCOM/Royal92.ged,qwen-2-5-7b-instruct,This,GEDCOM
/samples/GEDCOM/Royal92.ged,llama-3-2-3b-instruct,Based,GEDCOM
/samples/GLSL/shader.fp,llama-3-2-3b-instruct,A,GLSL
/samples/GLSL/islandScene.shader,qwen-2-5-7b-instruct,C++,GLSL
/samples/GLSL/blend_120.glslf,qwen-2-5-7b-instruct,OpenGL,GLSL
/samples/GLSL/islandScene.glsl,llama-3-2-3b-instruct,The,GLSL
/samples/GLSL/islandScene.shader,llama-3-2-3b-instruct,After,GLSL
/samples/GLSL/closesthit.rchit,llama-3-2-3b-instruct,Based,GLSL
/samples/GLSL/SimpleLighting.gl2.frag,meta-llama,C,GLSL
/samples/GLSL/pntriangles.tese,llama-3-2-3b-instruct,Here,GLSL
/samples/GN/BUILD.2.gn,meta-llama,GNI,GN
/samples/GN/isolate.gni,llama-3-2-3b-instruct,After,GN
/samples/GN/BUILD.gn,llama-3-2-3b-instruct,Based,GN
/samples/GN/internal_rules.gni,llama-3-2-3b-instruct,Bazel,GN
/samples/GN/ios-rules.gni,llama-3-2-3b-instruct,The,GN
/samples/GN/android-rules.gni,gpt-4o-mini,Groovy,GN
/samples/GN/BUILD.2.gn,gpt-4o-mini,Ninja,GN
/samples/GN/BUILD.3.gn,codestral-2508,Skylark,GN
/samples/GN/isolate.gni,qwen-2-5-7b-instruct,Python,GN
/samples/GN/BUILD.gn,qwen-2-5-7b-instruct,C++,GN
/samples/GN/ios-rules.gni,qwen-2-5-7b-instruct,JavaScript,GN
/samples/GSC/math_shared.gsc,deepseek-chat-v3-1,"{'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'deepseek/deepseek-chat-v3.1 is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'GMICloud'}}, 'user_id': 'user_2ywjrLszbgj1SGmt3xI9FRMZvaY'}",GSC
/samples/GSC/math_shared.gsc,gpt-4o-mini,Lua,GSC
/samples/GSC/array_override_common.gsc,gpt-4o-mini,Squirrel,GSC
/samples/GSC/struct.gsc,gpt-4o-mini,Unknown,GSC
/samples/GSC/zm_init.gsc,gpt-4o-mini,Javascript,GSC
/samples/GSC/array_override_common.gsh,gpt-4o-mini,C,GSC
/samples/GSC/_spiderbot_ride.csc,qwen-2-5-7b-instruct,SourcePawn,GSC
/samples/GSC/struct.gsc,qwen-2-5-7b-instruct,Tcl,GSC
/samples/GSC/array_override_common.gsc,qwen-2-5-7b-instruct,Based,GSC
/samples/GSC/zm_init.gsc,qwen-2-5-7b-instruct,JavaScript,GSC
/samples/GSC/array_override_common.gsh,qwen-2-5-7b-instruct,C++,GSC
/samples/GSC/math_shared.gsc,llama-3-2-3b-instruct,Here,GSC
/samples/GSC/array_override_common.gsc,llama-3-2-3b-instruct,After,GSC
/samples/GSC/array_override_common.gsh,llama-3-2-3b-instruct,The,GSC
/samples/Game Maker Language/draw_menu.gml,llama-3-2-3b-instruct,After,Game Maker Language
/samples/Game Maker Language/_piwikSendReq.gml,llama-3-2-3b-instruct,The,Game Maker Language
/samples/Game Maker Language/GMLmenus.gml,llama-3-2-3b-instruct,Based,Game Maker Language
/samples/Game Maker Language/faucet-http.gml,llama-3-2-3b-instruct,A,Game Maker Language
/samples/Game Maker Language/_piwikCacheRequest.gml,llama-3-2-3b-instruct,Piwik,Game Maker Language
/samples/Game Maker Language/scrInitLevel.gml,llama-3-2-3b-instruct,Scratch,Game Maker Language
/samples/Game Maker Language/characterDrawEvent.gml,llama-3-2-3b-instruct,D,Game Maker Language
/samples/Game Maker Language/scrInitLevel.gml,qwen-2-5-7b-instruct,Monkey,Game Maker Language
/samples/Game Maker Language/jsonion_test.gml,qwen-2-5-7b-instruct,JavaScript,Game Maker Language
/samples/Game Maker Language/jsonion.gml,meta-llama,C,Game Maker Language
/samples/Game Maker Language/scrInitLevel.gml,gpt-4o-mini,GameMaker,Game Maker Language
/samples/Game Maker Language/_piwikCacheRequest.gml,qwen-2-5-7b-instruct,PHP,Game Maker Language
/samples/Game Maker Language/GMLmenus.gml,qwen-2-5-7b-instruct,Python,Game Maker Language
/samples/Game Maker Language/_piwikSendReq.gml,qwen-2-5-7b-instruct,DPIScript,Game Maker Language
/samples/Game Maker Language/draw_menu.gml,qwen-2-5-7b-instruct,GDScript,Game Maker Language
/samples/Game Maker Language/characterDrawEvent.gml,qwen-2-5-7b-instruct,Lua,Game Maker Language
/samples/Game Maker Language/_piwikSendBasicReq.gml,qwen-2-5-7b-instruct,GML,Game Maker Language
/samples/Game Maker Language/characterStepEvent.gml,qwen-2-5-7b-instruct,Game,Game Maker Language
/samples/Game Maker Language/jsonion.gml,qwen-2-5-7b-instruct,C++,Game Maker Language
/samples/Gemfile.lock/filenames/Gemfile.lock,qwen-2-5-7b-instruct,Ruby,Gemfile.lock
/samples/Gemfile.lock/filenames/Gemfile.lock,llama-3-2-3b-instruct,The,Gemfile.lock
/samples/Gemini/instructions.gmi,llama-3-2-3b-instruct,Here,Gemini
/samples/Gemini/instructions.gmi,claude-3-5,This,Gemini
/samples/Gemini/instructions.gmi,qwen-2-5-7b-instruct,[],Gemini
/samples/Gemini/instructions.gmi,gpt-4o,The,Gemini
/samples/Gemini/instructions.gmi,meta-llama,Gemtext,Gemini
/samples/Gemini/instructions.gmi,gpt-4o-mini,Markdown,Gemini
/samples/Genero 4gl/webserv1_api.4gl,llama-3-2-3b-instruct,Based,Genero 4gl
/samples/Genero 4gl/webserv1.4gl,llama-3-2-3b-instruct,Here,Genero 4gl
/samples/Genero 4gl/webserv1_api.4gl,claude-haiku-4-5,Genero,Genero 4gl
/samples/Genero 4gl/books1.4gl,claude-haiku-4-5,Informix,Genero 4gl
/samples/Genero 4gl/books1.4gl,qwen-2-5-7b-instruct,Delphi,Genero 4gl
/samples/Genero 4gl/webserv1_api.4gl,qwen-2-5-7b-instruct,COBOL,Genero 4gl
/samples/Genero 4gl/books1.4gl,meta-llama,4D,Genero 4gl
/samples/Genero 4gl/webserv1.4gl,qwen-2-5-7b-instruct,4GL,Genero 4gl
/samples/Genero 4gl/webserv1_api.4gl,meta-llama,The,Genero 4gl
/samples/Genero 4gl/webserv1_api.4gl,gpt-4o-mini,SQL,Genero 4gl
/samples/Genero 4gl/books1.4gl,codestral-2508,Progress,Genero 4gl
/samples/Genero 4gl/webserv1_api.4gl,gpt-4o,IBM,Genero 4gl
/samples/Genero per/books1.per,llama-3-2-3b-instruct,Based,Genero per
/samples/Genero per/books1.per,meta-llama,Fourth,Genero per
/samples/Genero per/books1.per,gpt-4o-mini,The,Genero per
/samples/Genero per/books1.per,gpt-4o,4th,Genero per
/samples/Genero per/books1.per,claude-haiku-4-5,GENERO,Genero per
/samples/Genero per/books1.per,gemini-2.5-pro,Genero,Genero per
/samples/Genero per/books1.per,deepseek-chat-v3-1,SCHEME,Genero per
/samples/Genero per/books1.per,qwen-2-5-7b-instruct,SCHEMA,Genero per
/samples/Genero per/books1.per,claude-3-5,4GL,Genero per
/samples/Genie/Class.gs,claude-haiku-4-5,Cobra,Genie
/samples/Genie/web.gs,claude-haiku-4-5,Vala,Genie
/samples/Genie/Hello.gs,claude-haiku-4-5,Lua,Genie
/samples/Genie/IDataLoader.gs,qwen-2-5-7b-instruct,Gee,Genie
/samples/Genie/web.gs,qwen-2-5-7b-instruct,JavaScript,Genie
/samples/Genie/Class.gs,claude-3-5,Monkey,Genie
/samples/Genie/IDataLoader.gs,gpt-4o-mini,Gosu,Genie
/samples/Genie/Class.gs,gpt-4o-mini,TypeScript,Genie
/samples/Genie/Hello.gs,qwen-2-5-7b-instruct,Python,Genie
/samples/Genie/Hello.gs,meta-llama,Perl,Genie
/samples/Genie/Class.gs,meta-llama,ActionScript,Genie
/samples/Genie/Class.gs,codestral-2508,Nim,Genie
/samples/Genie/Hello.gs,llama-3-2-3b-instruct,The,Genie
/samples/Genie/IDataLoader.gs,llama-3-2-3b-instruct,Based,Genie
/samples/Gerber Image/simonShield-drl_map.gbr,gemini-2.5-pro,,Gerber Image
/samples/Gerber Image/simonShield-F.Mask.gbr,meta-llama,None,Gerber Image
/samples/Gerber Image/simonShield-F.Cu.gbr,meta-llama,HPGL,Gerber Image
/samples/Gerber Image/simonShield-Edge.Cuts.gbr,meta-llama,Interesting,Gerber Image
/samples/Gerber Image/simonShield-F.SilkS.gbr,qwen-2-5-7b-instruct,The,Gerber Image
/samples/Gerber Image/FelinaePurr-F.Mask.gts,qwen-2-5-7b-instruct,This,Gerber Image
/samples/Gerber Image/FelinaePurr-F.SilkS.gto,qwen-2-5-7b-instruct,Based,Gerber Image
/samples/Gerber Image/simonShield-F.SilkS.gbr,llama-3-2-3b-instruct,A,Gerber Image
/samples/Gerber Image/simonShield-F.Mask.gbr,llama-3-2-3b-instruct,Unfortunately,Gerber Image
/samples/Gerber Image/LIDARLite.ncl,qwen-2-5-7b-instruct,GCODE,Gerber Image
/samples/Gerber Image/simonShield-F.SilkS.gbr,gpt-4o-mini,G,Gerber Image
/samples/Gerber Image/simonShield-B.Cu.gbr,llama-3-2-3b-instruct,I,Gerber Image
/samples/Gerber Image/GOLMain_RevA-B.Paste.gbp,llama-3-2-3b-instruct,After,Gerber Image
/samples/Gerber Image/GOLMain_RevA-B.Paste.gbp,qwen-2-5-7b-instruct,Gerber,Gerber Image
/samples/Gerber Image/FelinaePurr-F.Cu.gtl,qwen-2-5-7b-instruct,[],Gerber Image
/samples/Gerber Image/simonShield-F.SilkS.gbr,gemini-2.5-pro,Excellon,Gerber Image
/samples/Gerber Image/simonShield-B.Mask.gbr,llama-3-2-3b-instruct,convincingly,Gerber Image
/samples/Gerber Image/FelinaePurr-F.Paste.gtp,llama-3-2-3b-instruct,KiCad,Gerber Image
/samples/Gerber Image/FelinaePurr-B.Cu.gbl,qwen-2-5-7b-instruct,"[""""]",Gerber Image
/samples/Gerber Image/FelinaePurr-F.SilkS.gto,llama-3-2-3b-instruct,MATLAB,Gerber Image
/samples/Gherkin/resources.story,llama-3-2-3b-instruct,The,Gherkin
/samples/Gherkin/tables.feature,llama-3-2-3b-instruct,Based,Gherkin
/samples/Git Attributes/filenames/.gitattributes,gpt-4o-mini,INI,Git Attributes
/samples/Git Attributes/filenames/.gitattributes,gemini-2.5-pro,Git,Git Attributes
/samples/Git Attributes/filenames/.gitattributes,codestral-2508,Plain,Git Attributes
/samples/Git Attributes/filenames/.gitattributes,llama-3-2-3b-instruct,The,Git Attributes
/samples/Git Attributes/filenames/.gitattributes,gpt-4o,Text,Git Attributes
/samples/Git Attributes/filenames/.gitattributes,qwen-2-5-7b-instruct,Based,Git Attributes
/samples/Git Config/filenames/.gitconfig,qwen-2-5-7b-instruct,Bash,Git Config
/samples/Git Config/filenames/.gitconfig,meta-llama,Based,Git Config
/samples/Git Config/aliases.gitconfig,llama-3-2-3b-instruct,The,Git Config
/samples/Git Config/filenames/.gitmodules,qwen-2-5-7b-instruct,Shell,Git Config
/samples/Git Config/aliases.gitconfig,claude-haiku-4-5,INI,Git Config
/samples/Git Config/aliases.gitconfig,qwen-2-5-7b-instruct,bash,Git Config
/samples/Git Config/aliases.gitconfig,gpt-4o-mini,Git,Git Config
/samples/Git Revision List/filenames/.git-blame-ignore-revs,gpt-4o,Shell,Git Revision List
/samples/Git Revision List/filenames/.git-blame-ignore-revs,gpt-4o-mini,Text,Git Revision List
/samples/Git Revision List/filenames/.git-blame-ignore-revs,qwen-2-5-7b-instruct,The,Git Revision List
/samples/Git Revision List/filenames/.git-blame-ignore-revs,meta-llama,This,Git Revision List
/samples/Git Revision List/filenames/.git-blame-ignore-revs,claude-haiku-4-5,Git,Git Revision List
/samples/Git Revision List/filenames/.git-blame-ignore-revs,codestral-2508,Plain,Git Revision List
/samples/Gleam/contributor.gleam,llama-3-2-3b-instruct,The,Gleam
/samples/Gleam/websocket.gleam,llama-3-2-3b-instruct,Rust,Gleam
/samples/Glimmer JS/class.gjs,llama-3-2-3b-instruct,The,Glimmer JS
/samples/Glimmer JS/template-only.gjs,claude-haiku-4-5,Handlebars,Glimmer JS
/samples/Glimmer JS/template-only.gjs,llama-3-2-3b-instruct,Here,Glimmer JS
/samples/Glimmer JS/class.gjs,qwen-2-5-7b-instruct,JavaScript,Glimmer JS
/samples/Glimmer JS/template-only.gjs,qwen-2-5-7b-instruct,HTML,Glimmer JS
/samples/Glimmer TS/template-only.gts,qwen-2-5-7b-instruct,JavaScript,Glimmer TS
/samples/Glimmer TS/template-only.gts,claude-haiku-4-5,TypeScript,Glimmer TS
/samples/Glimmer TS/template-only.gts,llama-3-2-3b-instruct,Ember,Glimmer TS
/samples/Glimmer TS/class.gts,llama-3-2-3b-instruct,Based,Glimmer TS
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,qwen-2-5-7b-instruct,ASCII,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,gpt-4o-mini,Based,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,llama-3-2-3b-instruct,TeX,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,meta-llama,[],Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,claude-haiku-4-5,BDF,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,codestral-2508,The,Glyph Bitmap Distribution Format
/samples/Glyph Bitmap Distribution Format/bitbuntu.bdf,gemini-2.5-pro,,Glyph Bitmap Distribution Format
/samples/Gnuplot/histograms.2.gnu,llama-3-2-3b-instruct,Based,Gnuplot
/samples/Gnuplot/dashcolor.1.gnu,llama-3-2-3b-instruct,A,Gnuplot
/samples/Gnuplot/defense_plotter.plt,llama-3-2-3b-instruct,The,Gnuplot
/samples/Gnuplot/surface1.17.gnu,llama-3-2-3b-instruct,After,Gnuplot
/samples/Gnuplot/dashcolor.1.gnu,qwen-2-5-7b-instruct,Batch,Gnuplot
/samples/Gnuplot/defense_plotter.plt,qwen-2-5-7b-instruct,Python,Gnuplot
/samples/Go/embedded.go,gpt-4o-mini,Python,Go
/samples/Go/embedded.go,claude-haiku-4-5,I,Go
/samples/Go/embedded.go,deepseek-chat-v3-1,C,Go
/samples/Go/api.pb.go,llama-3-2-3b-instruct,Based,Go
/samples/Go/embedded.go,meta-llama,What,Go
/samples/Go/embedded.go,claude-3-5,Hex,Go
/samples/Go/embedded.go,qwen-2-5-7b-instruct,The,Go
/samples/Go/embedded.go,gemini-2.5-pro,Assembly,Go
/samples/Go Checksums/filenames/go.work.sum,claude-3-5,Text,Go Checksums
/samples/Go Checksums/filenames/go.sum,llama-3-2-3b-instruct,The,Go Checksums
/samples/Go Checksums/filenames/go.sum,qwen-2-5-7b-instruct,Go,Go Checksums
/samples/Go Module/filenames/go.mod,qwen-2-5-7b-instruct,Go,Go Module
/samples/Go Workspace/filenames/go.work,llama-3-2-3b-instruct,The,Go Workspace
/samples/Go Workspace/filenames/go.work,qwen-2-5-7b-instruct,Go,Go Workspace
/samples/Godot Resource/Main.tscn,qwen-2-5-7b-instruct,"[""""]",Godot Resource
/samples/Godot Resource/Server.gdns,qwen-2-5-7b-instruct,GDScript,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,qwen-2-5-7b-instruct,The,Godot Resource
/samples/Godot Resource/default.tres,qwen-2-5-7b-instruct,JavaScript,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,claude-haiku-4-5,GDNative,Godot Resource
/samples/Godot Resource/default.tres,llama-3-2-3b-instruct,A,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,meta-llama,Based,Godot Resource
/samples/Godot Resource/Server.gdns,meta-llama,Godot,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,claude-3-5,GDExtension,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,llama-3-2-3b-instruct,Toml,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,gpt-4o,TOML,Godot Resource
/samples/Godot Resource/signals_library.gdnlib,gpt-4o-mini,INI,Godot Resource
/samples/Golo/http-server.golo,gpt-4o,Rascal,Golo
/samples/Golo/closures.golo,qwen-2-5-7b-instruct,Lua,Golo
/samples/Golo/closures.golo,llama-3-2-3b-instruct,The,Golo
/samples/Golo/dynamic-object-person.golo,llama-3-2-3b-instruct,Scala,Golo
/samples/Golo/null-safety.golo,qwen-2-5-7b-instruct,Java,Golo
/samples/Golo/logdeco.golo,qwen-2-5-7b-instruct,Julia,Golo
/samples/Golo/logdeco.golo,llama-3-2-3b-instruct,After,Golo
/samples/Golo/null-safety.golo,llama-3-2-3b-instruct,Groovy,Golo
/samples/Golo/context-decorator.golo,llama-3-2-3b-instruct,Goat,Golo
/samples/Golo/workers.golo,llama-3-2-3b-instruct,Here,Golo
/samples/Golo/http-server.golo,llama-3-2-3b-instruct,A,Golo
/samples/Golo/structs.golo,deepseek-chat-v3-1,Fan,Golo
/samples/Golo/adapters.golo,gpt-4o,Gravity,Golo
/samples/Golo/closures.golo,meta-llama,Jolie,Golo
/samples/Golo/logdeco.golo,meta-llama,Fantom,Golo
/samples/Golo/max-int.golo,meta-llama,Xtend,Golo
/samples/Golo/collection-literals.golo,meta-llama,Mylang,Golo
/samples/Golo/swing-helloworld.golo,meta-llama,Nemerle,Golo
/samples/Golo/prepost-decorators.golo,meta-llama,GoLang,Golo
/samples/Golo/util-containers.golo,meta-llama,Io,Golo
/samples/Golo/coin-change.golo,gpt-4o,Kotlin,Golo
/samples/Golo/dynamic-object-person.golo,meta-llama,Squirrelfish,Golo
/samples/Golo/swing-actionlistener.golo,meta-llama,Ceylon,Golo
/samples/Golo/adapters.golo,gemini-2.5-pro,Mirah,Golo
/samples/Golo/adapters.golo,meta-llama,Ioke,Golo
/samples/Golo/prepost-decorators.golo,qwen-2-5-7b-instruct,Python,Golo
/samples/Golo/null-safety.golo,gpt-4o,E,Golo
/samples/Golo/structs.golo,gpt-4o,Fancy,Golo
/samples/Golo/dynamic-object-person.golo,gpt-4o,Opa,Golo
/samples/Golo/context-decorator.golo,meta-llama,Goadia,Golo
/samples/Golo/fibonacci.golo,qwen-2-5-7b-instruct,Erlang,Golo
/samples/Golo/max-int.golo,gpt-4o,Seed7,Golo
/samples/Golo/collection-literals.golo,deepseek-chat-v3-1,Funky,Golo
/samples/Golo/helloworld.golo,deepseek-chat-v3-1,FloScript,Golo
/samples/Golo/structs.golo,gpt-4o-mini,Dart,Golo
/samples/Golo/echo-args.golo,gpt-4o-mini,D,Golo
/samples/Golo/prepost-decorators.golo,gpt-4o-mini,Golang,Golo
/samples/Golo/logdeco.golo,deepseek-chat-v3-1,Wren,Golo
/samples/Golo/echo-args.golo,codestral-2508,V,Golo
/samples/Golo/dynamic-object-person.golo,gpt-4o-mini,Shell,Golo
/samples/Golo/util-containers.golo,codestral-2508,Custom,Golo
/samples/Golo/collection-literals.golo,gpt-4o-mini,Gosu,Golo
/samples/Golo/logdeco.golo,codestral-2508,Roc,Golo
/samples/Golo/adapters.golo,deepseek-chat-v3-1,Wing,Golo
/samples/Golo/echo-args.golo,qwen-2-5-7b-instruct,JavaScript,Golo
/samples/Golo/enums-thread-state.golo,deepseek-chat-v3-1,Janet,Golo
/samples/Golo/context-decorator.golo,gpt-4o-mini,Go,Golo
/samples/Golo/logdeco.golo,gpt-4o-mini,Ballerina,Golo
/samples/Golo/closures.golo,codestral-2508,Vala,Golo
/samples/Golo/util-containers.golo,gpt-4o-mini,Elm,Golo
/samples/Gosu/Hello.gst,llama-3-2-3b-instruct,Based,Gosu
/samples/Gosu/Ronin.gs,llama-3-2-3b-instruct,The,Gosu
/samples/Gosu/hello.vark,meta-llama,A,Gosu
/samples/Gosu/Ronin.gs,gpt-4o-mini,ActionScript,Gosu
/samples/Gosu/Person.gs,llama-3-2-3b-instruct,Here,Gosu
/samples/Gosu/Hello.gsx,qwen-2-5-7b-instruct,Java,Gosu
/samples/Gosu/hello.vark,gemini-2.5-pro,R,Gosu
/samples/Gosu/Hello.gsx,claude-haiku-4-5,Xtend,Gosu
/samples/Gosu/hello.vark,claude-haiku-4-5,Kotlin,Gosu
/samples/Gosu/Hello.gst,gpt-4o,GST,Gosu
/samples/Gosu/hello.vark,deepseek-chat-v3-1,PHP,Gosu
/samples/Gosu/hello.vark,qwen-2-5-7b-instruct,JavaScript,Gosu
/samples/Gosu/Ronin.gs,qwen-2-5-7b-instruct,TypeScript,Gosu
/samples/Gosu/Person.gs,qwen-2-5-7b-instruct,Groovy,Gosu
/samples/Grace/grace_IDE.grace,codestral-2508,Groovy,Grace
/samples/Grace/ackerman_function.grace,meta-llama,Self,Grace
/samples/Grace/ackerman_function.grace,gpt-4o,Jolie,Grace
/samples/Grace/ackerman_function.grace,codestral-2508,Rust,Grace
/samples/Grace/grace_IDE.grace,llama-3-2-3b-instruct,The,Grace
/samples/Grace/grace_IDE.grace,gpt-4o-mini,Ruby,Grace
/samples/Grace/ackerman_function.grace,claude-haiku-4-5,Fantom,Grace
/samples/Grace/grace_IDE.grace,claude-haiku-4-5,Genie,Grace
/samples/Grace/ackerman_function.grace,qwen-2-5-7b-instruct,Scala,Grace
/samples/Grace/grace_IDE.grace,gpt-4o,Crystal,Grace
/samples/Grace/grace_IDE.grace,qwen-2-5-7b-instruct,Elixir,Grace
/samples/Grace/ackerman_function.grace,gpt-4o-mini,Unknown,Grace
/samples/Gradle/builder.gradle,llama-3-2-3b-instruct,Here,Gradle
/samples/Gradle/build.gradle,llama-3-2-3b-instruct,The,Gradle
/samples/Gradle/build.gradle,qwen-2-5-7b-instruct,Groovy,Gradle
/samples/Gradle Kotlin DSL/build.gradle.kts,qwen-2-5-7b-instruct,Groovy,Gradle Kotlin DSL
/samples/Gradle Kotlin DSL/build.gradle.kts,llama-3-2-3b-instruct,The,Gradle Kotlin DSL
/samples/Gradle Kotlin DSL/build.gradle.kts,claude-haiku-4-5,Gradle,Gradle Kotlin DSL
/samples/Grammatical Framework/FoodsOri.gf,llama-3-2-3b-instruct,Zarkand,Grammatical Framework
/samples/Grammatical Framework/FoodsDut.gf,gpt-4o-mini,ML,Grammatical Framework
/samples/Grammatical Framework/FoodsOri.gf,qwen-2-5-7b-instruct,Objective,Grammatical Framework
/samples/Grammatical Framework/LexFoodsCat.gf,qwen-2-5-7b-instruct,MorphoCat,Grammatical Framework
/samples/Grammatical Framework/FoodsMon.gf,gpt-4o-mini,Standard,Grammatical Framework
/samples/Grammatical Framework/FoodsPes.gf,qwen-2-5-7b-instruct,Custom,Grammatical Framework
/samples/Grammatical Framework/FoodsIta.gf,qwen-2-5-7b-instruct,"[""""]",Grammatical Framework
/samples/Grammatical Framework/FoodsCze.gf,qwen-2-5-7b-instruct,Unknown,Grammatical Framework
/samples/Grammatical Framework/LexFoodsCat.gf,llama-3-2-3b-instruct,XML,Grammatical Framework
/samples/Grammatical Framework/FoodsCat.gf,qwen-2-5-7b-instruct,Ada,Grammatical Framework
/samples/Grammatical Framework/FoodsAmh.gf,qwen-2-5-7b-instruct,Common,Grammatical Framework
/samples/Grammatical Framework/FoodsUrd.gf,qwen-2-5-7b-instruct,Lisp,Grammatical Framework
/samples/Grammatical Framework/FoodsFin.gf,codestral-2508,AG,Grammatical Framework
/samples/Grammatical Framework/LexFoodsCat.gf,codestral-2508,GramLab,Grammatical Framework
/samples/Grammatical Framework/FoodsMlt.gf,qwen-2-5-7b-instruct,Haskell,Grammatical Framework
/samples/Grammatical Framework/Foods.gf,qwen-2-5-7b-instruct,Based,Grammatical Framework
/samples/Grammatical Framework/FoodsDut.gf,qwen-2-5-7b-instruct,OCaml,Grammatical Framework
/samples/Grammatical Framework/FoodsMon.gf,qwen-2-5-7b-instruct,The,Grammatical Framework
/samples/Grammatical Framework/LexFoodsIta.gf,codestral-2508,Gf,Grammatical Framework
/samples/Grammatical Framework/FoodsDut.gf,codestral-2508,Algebraic,Grammatical Framework
/samples/Grammatical Framework/FoodsTsn.gf,deepseek-chat-v3-1,"{'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'deepseek/deepseek-chat-v3.1 is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'GMICloud'}}, 'user_id': 'user_2ywjrLszbgj1SGmt3xI9FRMZvaY'}",Grammatical Framework
/samples/Grammatical Framework/FoodsCat.gf,codestral-2508,Clean,Grammatical Framework
/samples/Grammatical Framework/FoodsJpn.gf,codestral-2508,LTAG,Grammatical Framework
/samples/Grammatical Framework/FoodsMon.gf,claude-haiku-4-5,GF,Grammatical Framework
/samples/Grammatical Framework/FoodsAmh.gf,claude-haiku-4-5,Grammatical,Grammatical Framework
/samples/Grammatical Framework/ResCze.gf,codestral-2508,Agda,Grammatical Framework
/samples/Grammatical Framework/FoodsCat.gf,gpt-4o-mini,C,Grammatical Framework
/samples/Grammatical Framework/LexFoodsGer.gf,gpt-4o-mini,Otter,Grammatical Framework
/samples/Grammatical Framework/transFoodsHin.gf,qwen-2-5-7b-instruct,Prolog,Grammatical Framework
/samples/Grammatical Framework/LexFoodsSwe.gf,qwen-2-5-7b-instruct,Mercury,Grammatical Framework
/samples/Grammatical Framework/FoodsCze.gf,llama-3-2-3b-instruct,A,Grammatical Framework
/samples/Grammatical Framework/LexFoodsGer.gf,llama-3-2-3b-instruct,Rockin,Grammatical Framework
